week_start,plant_id,raw_material_id,raw_material_requirement,raw_material_name,unit,unit_cost,lead_time_days,safety_stock_days,moq,opening_inventory,safety_stock,projected_inventory_before_receipt,planned_order_quantity,ending_inventory,purchase_cost
2025-07-07,P03,RM005,59586.48612,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-12484.003880000004,55000.0,42515.996119999996,19250.0
2025-07-14,P03,RM005,60601.786080000005,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-18085.78996000001,60000.0,41914.21003999999,21000.0
2025-07-21,P03,RM005,59526.51408,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-17612.30404000001,60000.0,42387.69595999999,21000.0
2025-07-28,P03,RM005,57817.55844,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-15429.86248000001,55000.0,39570.13751999999,19250.0
2025-08-04,P03,RM005,54935.7258,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-15365.58828000001,55000.0,39634.41171999999,19250.0
2025-08-11,P03,RM005,55726.06884,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-16091.65712000001,55000.0,38908.34287999999,19250.0
2025-08-18,P03,RM005,53628.226200000005,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-14719.883320000015,55000.0,40280.116679999985,19250.0
2025-08-25,P03,RM005,52928.19396,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-12648.077280000012,55000.0,42351.92271999999,19250.0
2025-09-01,P03,RM005,53541.14856,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-11189.225840000014,50000.0,38810.774159999986,17500.0
2025-09-08,P03,RM005,52653.112680000006,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-13842.33852000002,55000.0,41157.66147999998,19250.0
2025-09-15,P03,RM005,53473.62084,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-12315.959360000023,55000.0,42684.04063999998,19250.0
2025-09-22,P03,RM005,53324.699160000004,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-10640.658520000026,50000.0,39359.341479999974,17500.0
2025-09-29,P03,RM005,54241.7868,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-14882.445320000028,55000.0,40117.55467999997,19250.0
2025-10-06,P03,RM005,53603.24328,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-13485.68860000003,55000.0,41514.31139999997,19250.0
2025-10-13,P03,RM005,54174.891359999994,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-12660.579960000025,55000.0,42339.420039999975,19250.0
2025-10-20,P03,RM005,55827.52308,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-13488.103040000024,55000.0,41511.89695999998,19250.0
2025-10-27,P03,RM005,54449.4882,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-12937.591240000023,55000.0,42062.40875999998,19250.0
2025-11-03,P03,RM005,55093.24068,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-13030.831920000026,55000.0,41969.168079999974,19250.0
2025-11-10,P03,RM005,54454.26648,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-12485.098400000024,55000.0,42514.901599999976,19250.0
2025-11-17,P03,RM005,54149.09424,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-11634.192640000023,55000.0,43365.80735999998,19250.0
2025-11-24,P03,RM005,55566.74544,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-12200.938080000022,55000.0,42799.06191999998,19250.0
2025-12-01,P03,RM005,54653.35776,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-11854.29584000002,55000.0,43145.70415999998,19250.0
2025-12-08,P03,RM005,55472.972519999996,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-12327.268360000016,55000.0,42672.73163999998,19250.0
2025-12-15,P03,RM005,54316.77684,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-11644.045200000015,55000.0,43355.954799999985,19250.0
2025-12-22,P03,RM005,55906.01724,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,-12550.062440000016,55000.0,42449.937559999984,19250.0
2025-12-29,P03,RM005,31888.315368,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,10561.622191999984,30000.0,40561.62219199998,10500.0
2025-06-30,P03,RM006,52897.51776,Label,unit,0.12,7,5,10000,100000,38741.75602666667,47102.48224,0.0,47102.48224,0.0
2025-07-07,P03,RM006,59586.48612,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-12484.003880000004,60000.0,47515.996119999996,7200.0
2025-07-14,P03,RM006,60601.786080000005,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-13085.78996000001,60000.0,46914.21003999999,7200.0
2025-07-21,P03,RM006,59526.51408,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-12612.30404000001,60000.0,47387.69595999999,7200.0
2025-07-28,P03,RM006,57817.55844,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-10429.86248000001,50000.0,39570.13751999999,6000.0
2025-08-04,P03,RM006,54935.7258,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-15365.58828000001,60000.0,44634.41171999999,7200.0
2025-08-11,P03,RM006,55726.06884,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-11091.65712000001,50000.0,38908.34287999999,6000.0
2025-08-18,P03,RM006,53628.226200000005,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-14719.883320000015,60000.0,45280.116679999985,7200.0
2025-08-25,P03,RM006,52928.19396,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-7648.077280000012,50000.0,42351.92271999999,6000.0
2025-09-01,P03,RM006,53541.14856,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-11189.225840000014,50000.0,38810.774159999986,6000.0
2025-09-08,P03,RM006,52653.112680000006,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-13842.33852000002,60000.0,46157.66147999998,7200.0
2025-09-15,P03,RM006,53473.62084,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-7315.959360000023,50000.0,42684.04063999998,6000.0
2025-09-22,P03,RM006,53324.699160000004,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-10640.658520000026,50000.0,39359.341479999974,6000.0
2025-09-29,P03,RM006,54241.7868,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-14882.445320000028,60000.0,45117.55467999997,7200.0
2025-10-06,P03,RM006,53603.24328,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-8485.68860000003,50000.0,41514.31139999997,6000.0
2025-10-13,P03,RM006,54174.891359999994,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-12660.579960000025,60000.0,47339.420039999975,7200.0
2025-10-20,P03,RM006,55827.52308,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-8488.103040000024,50000.0,41511.89695999998,6000.0
2025-10-27,P03,RM006,54449.4882,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-12937.591240000023,60000.0,47062.40875999998,7200.0
2025-11-03,P03,RM006,55093.24068,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-8030.831920000026,50000.0,41969.168079999974,6000.0
2025-11-10,P03,RM006,54454.26648,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-12485.098400000024,60000.0,47514.901599999976,7200.0
2025-11-17,P03,RM006,54149.09424,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-6634.192640000023,50000.0,43365.80735999998,6000.0
2025-11-24,P03,RM006,55566.74544,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-12200.938080000022,60000.0,47799.06191999998,7200.0
2025-12-01,P03,RM006,54653.35776,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-6854.295840000021,50000.0,43145.70415999998,6000.0
2025-12-08,P03,RM006,55472.972519999996,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-12327.268360000016,60000.0,47672.73163999998,7200.0
2025-12-15,P03,RM006,54316.77684,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-6644.045200000015,50000.0,43355.954799999985,6000.0
2025-12-22,P03,RM006,55906.01724,Label,unit,0.12,7,5,10000,100000,38741.75602666667,-12550.062440000016,60000.0,47449.937559999984,7200.0
2025-12-29,P03,RM006,31888.315368,Label,unit,0.12,7,5,10000,100000,38741.75602666667,15561.622191999984,30000.0,45561.62219199998,3600.0
2025-06-30,P03,RM007,2913.9327,Carton,unit,8.5,7,5,500,4500,2139.538819100529,1586.0673000000002,1000.0,2586.0673,8500.0
2025-07-07,P03,RM007,3312.12259,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-726.0552899999998,3000.0,2273.94471,25500.0
2025-07-14,P03,RM007,3350.67932,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-1076.73461,3500.0,2423.26539,29750.0
2025-07-21,P03,RM007,3294.67891,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-871.4135200000001,3500.0,2628.58648,29750.0
2025-07-28,P03,RM007,3185.95949,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-557.3730100000002,3000.0,2442.6269899999998,25500.0
2025-08-04,P03,RM007,3033.50057,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-590.8735800000004,3000.0,2409.1264199999996,25500.0
2025-08-11,P03,RM007,3081.7889800000003,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-672.6625600000007,3000.0,2327.3374399999993,25500.0
2025-08-18,P03,RM007,2958.10739,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-630.7699500000008,3000.0,2369.230049999999,25500.0
2025-08-25,P03,RM007,2920.33025,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-551.1002000000008,3000.0,2448.8997999999992,25500.0
2025-09-01,P03,RM007,2971.16306,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-522.2632600000006,3000.0,2477.7367399999994,25500.0
2025-09-08,P03,RM007,2918.39318,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-440.65644000000066,3000.0,2559.3435599999993,25500.0
2025-09-15,P03,RM007,2972.66995,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-413.32639000000063,3000.0,2586.6736099999994,25500.0
2025-09-22,P03,RM007,2949.1143899999997,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-362.44078000000036,3000.0,2637.5592199999996,25500.0
2025-09-29,P03,RM007,2996.5477,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-358.98848000000044,2500.0,2141.0115199999996,21250.0
2025-10-06,P03,RM007,2950.95924,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-809.9477200000006,3000.0,2190.0522799999994,25500.0
2025-10-13,P03,RM007,2986.57982,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-796.5275400000005,3000.0,2203.4724599999995,25500.0
2025-10-20,P03,RM007,3080.71295,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-877.2404900000006,3500.0,2622.7595099999994,29750.0
2025-10-27,P03,RM007,2989.22213,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-366.4626200000007,3000.0,2633.5373799999993,25500.0
2025-11-03,P03,RM007,3048.00103,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-414.4636500000006,3000.0,2585.5363499999994,25500.0
2025-11-10,P03,RM007,3011.0057500000003,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-425.46940000000086,3000.0,2574.530599999999,25500.0
2025-11-17,P03,RM007,2989.64602,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-415.115420000001,3000.0,2584.884579999999,25500.0
2025-11-24,P03,RM007,3059.65399,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-474.7694100000008,3000.0,2525.230589999999,25500.0
2025-12-01,P03,RM007,3008.51665,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-483.2860600000008,3000.0,2516.713939999999,25500.0
2025-12-08,P03,RM007,3064.01953,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-547.3055900000008,3000.0,2452.694409999999,25500.0
2025-12-15,P03,RM007,2992.76263,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-540.068220000001,3000.0,2459.931779999999,25500.0
2025-12-22,P03,RM007,3075.7623000000003,Carton,unit,8.5,7,5,500,4500,2139.538819100529,-615.8305200000013,3000.0,2384.1694799999987,25500.0
2025-12-29,P03,RM007,1758.736842,Carton,unit,8.5,7,5,500,4500,2139.538819100529,625.4326379999986,2000.0,2625.4326379999984,17000.0
2025-06-30,P03,RM008,308.57043339999996,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,191.42956660000004,100.0,291.42956660000004,220.00000000000003
2025-07-07,P03,RM008,351.79210479999995,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-60.362538199999904,300.0,239.6374618000001,660.0
2025-07-14,P03,RM008,355.2882778,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-115.6508159999999,400.0,284.3491840000001,880.0000000000001
2025-07-21,P03,RM008,349.2584646,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-64.90928059999993,300.0,235.09071940000007,660.0
2025-07-28,P03,RM008,337.2717084,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-102.18098899999995,400.0,297.81901100000005,880.0000000000001
2025-08-04,P03,RM008,321.379766,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-23.560754999999972,300.0,276.439245,660.0
2025-08-11,P03,RM008,326.8248768,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-50.3856318,300.0,249.6143682,660.0
2025-08-18,P03,RM008,313.3249904,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-63.71062219999999,300.0,236.2893778,660.0
2025-08-25,P03,RM008,309.212841,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-72.92346320000001,300.0,227.07653679999999,660.0
2025-09-01,P03,RM008,315.2372654,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-88.16072860000003,400.0,311.8392714,880.0000000000001
2025-09-08,P03,RM008,309.6474978,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,2.1917735999999763,300.0,302.1917736,660.0
2025-09-15,P03,RM008,315.8023146,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-13.610541000000012,300.0,286.389459,660.0
2025-09-22,P03,RM008,312.6874642,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-26.298005200000034,300.0,273.70199479999997,660.0
2025-09-29,P03,RM008,317.6075792,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-43.90558440000001,300.0,256.0944156,660.0
2025-10-06,P03,RM008,312.4115802,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-56.31716460000001,300.0,243.6828354,660.0
2025-10-13,P03,RM008,316.3507068,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-72.66787140000002,300.0,227.33212859999998,660.0
2025-10-20,P03,RM008,326.6875894,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-99.3554608,400.0,300.6445392,880.0000000000001
2025-10-27,P03,RM008,316.004202,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-15.359662800000024,300.0,284.6403372,660.0
2025-11-03,P03,RM008,323.4026944,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-38.7623572,300.0,261.2376428,660.0
2025-11-10,P03,RM008,319.1937754,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-57.95613259999999,300.0,242.0438674,660.0
2025-11-17,P03,RM008,316.8809288,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-74.83706139999998,400.0,325.1629386,880.0000000000001
2025-11-24,P03,RM008,323.9515904,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,1.2113482000000317,300.0,301.21134820000003,660.0
2025-12-01,P03,RM008,318.387961,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-17.176612799999987,300.0,282.8233872,660.0
2025-12-08,P03,RM008,324.7337264,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-41.91033920000001,300.0,258.0896608,660.0
2025-12-15,P03,RM008,316.6452954,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-58.55563460000002,300.0,241.44436539999998,660.0
2025-12-22,P03,RM008,325.44759799999997,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,-84.00323259999999,400.0,315.9967674,880.0000000000001
2025-12-29,P03,RM008,186.30623916,Shrink Film,kg,2.2,7,5,100,500,226.72776380317458,129.69052824000002,100.0,229.69052824000002,220.00000000000003
