date,beginning_inventory,demand,fulfilled,lost_sales,ending_inventory,inventory_position,order_quantity,received_quantity,sku,region
2025-11-05,2522.0,613.0,613.0,0.0,1909.0,7208.0,0.0,0.0,OR500,West
2025-11-06,1909.0,768.0,768.0,0.0,1141.0,6440.0,5088.0,0.0,OR500,West
2025-11-07,6440.0,539.0,539.0,0.0,5901.0,10989.0,0.0,5299.0,OR500,West
2025-11-08,5901.0,628.0,628.0,0.0,5273.0,10361.0,0.0,0.0,OR500,West
2025-11-09,5273.0,741.0,741.0,0.0,4532.0,9620.0,0.0,0.0,OR500,West
2025-11-10,4532.0,664.0,664.0,0.0,3868.0,8956.0,0.0,0.0,OR500,West
2025-11-11,3868.0,724.0,724.0,0.0,3144.0,8232.0,0.0,0.0,OR500,West
2025-11-12,3144.0,643.0,643.0,0.0,2501.0,7589.0,0.0,0.0,OR500,West
2025-11-13,2501.0,715.0,715.0,0.0,1786.0,6874.0,0.0,0.0,OR500,West
2025-11-14,1786.0,755.0,755.0,0.0,1031.0,6119.0,5409.0,0.0,OR500,West
2025-11-15,6119.0,768.0,768.0,0.0,5351.0,10760.0,0.0,5088.0,OR500,West
2025-11-16,5351.0,790.0,790.0,0.0,4561.0,9970.0,0.0,0.0,OR500,West
2025-11-17,4561.0,650.0,650.0,0.0,3911.0,9320.0,0.0,0.0,OR500,West
2025-11-18,3911.0,702.0,702.0,0.0,3209.0,8618.0,0.0,0.0,OR500,West
2025-11-19,3209.0,896.0,896.0,0.0,2313.0,7722.0,0.0,0.0,OR500,West
2025-11-20,2313.0,642.0,642.0,0.0,1671.0,7080.0,0.0,0.0,OR500,West
2025-11-21,1671.0,754.0,754.0,0.0,917.0,6326.0,5202.0,0.0,OR500,West
2025-11-22,917.0,836.0,836.0,0.0,81.0,10692.0,0.0,0.0,OR500,West
2025-11-23,5490.0,742.0,742.0,0.0,4748.0,9950.0,0.0,5409.0,OR500,West
2025-11-24,4748.0,632.0,632.0,0.0,4116.0,9318.0,0.0,0.0,OR500,West
2025-11-25,4116.0,592.0,592.0,0.0,3524.0,8726.0,0.0,0.0,OR500,West
2025-11-26,3524.0,607.0,607.0,0.0,2917.0,8119.0,0.0,0.0,OR500,West
2025-11-27,2917.0,511.0,511.0,0.0,2406.0,7608.0,0.0,0.0,OR500,West
2025-11-28,2406.0,636.0,636.0,0.0,1770.0,6972.0,0.0,0.0,OR500,West
2025-11-29,1770.0,830.0,830.0,0.0,940.0,6142.0,5386.0,0.0,OR500,West
2025-11-30,6142.0,721.0,721.0,0.0,5421.0,10807.0,0.0,5202.0,OR500,West
2025-12-01,5421.0,631.0,631.0,0.0,4790.0,10176.0,0.0,0.0,OR500,West
2025-12-02,4790.0,593.0,593.0,0.0,4197.0,9583.0,0.0,0.0,OR500,West
2025-12-03,4197.0,695.0,695.0,0.0,3502.0,8888.0,0.0,0.0,OR500,West
2025-12-04,3502.0,643.0,643.0,0.0,2859.0,8245.0,0.0,0.0,OR500,West
2025-12-05,2859.0,634.0,634.0,0.0,2225.0,7611.0,0.0,0.0,OR500,West
2025-12-06,2225.0,631.0,631.0,0.0,1594.0,6980.0,0.0,0.0,OR500,West
2025-12-07,1594.0,686.0,686.0,0.0,908.0,6294.0,5234.0,0.0,OR500,West
2025-12-08,6294.0,812.0,812.0,0.0,5482.0,10716.0,0.0,5386.0,OR500,West
2025-12-09,5482.0,526.0,526.0,0.0,4956.0,10190.0,0.0,0.0,OR500,West
2025-12-10,4956.0,819.0,819.0,0.0,4137.0,9371.0,0.0,0.0,OR500,West
2025-12-11,4137.0,689.0,689.0,0.0,3448.0,8682.0,0.0,0.0,OR500,West
2025-12-12,3448.0,588.0,588.0,0.0,2860.0,8094.0,0.0,0.0,OR500,West
2025-12-13,2860.0,669.0,669.0,0.0,2191.0,7425.0,0.0,0.0,OR500,West
2025-12-14,2191.0,813.0,813.0,0.0,1378.0,6612.0,4916.0,0.0,OR500,West
2025-12-15,1378.0,611.0,611.0,0.0,767.0,10917.0,0.0,0.0,OR500,West
2025-12-16,6001.0,791.0,791.0,0.0,5210.0,10126.0,0.0,5234.0,OR500,West
2025-12-17,5210.0,667.0,667.0,0.0,4543.0,9459.0,0.0,0.0,OR500,West
2025-12-18,4543.0,658.0,658.0,0.0,3885.0,8801.0,0.0,0.0,OR500,West
2025-12-19,3885.0,665.0,665.0,0.0,3220.0,8136.0,0.0,0.0,OR500,West
2025-12-20,3220.0,713.0,713.0,0.0,2507.0,7423.0,0.0,0.0,OR500,West
2025-12-21,2507.0,865.0,865.0,0.0,1642.0,6558.0,4970.0,0.0,OR500,West
2025-12-22,1642.0,624.0,624.0,0.0,1018.0,10904.0,0.0,0.0,OR500,West
2025-12-23,5934.0,695.0,695.0,0.0,5239.0,10209.0,0.0,4916.0,OR500,West
2025-12-24,5239.0,651.0,651.0,0.0,4588.0,9558.0,0.0,0.0,OR500,West
2025-12-25,4588.0,909.0,909.0,0.0,3679.0,8649.0,0.0,0.0,OR500,West
2025-12-26,3679.0,654.0,654.0,0.0,3025.0,7995.0,0.0,0.0,OR500,West
2025-12-27,3025.0,678.0,678.0,0.0,2347.0,7317.0,0.0,0.0,OR500,West
2025-12-28,2347.0,728.0,728.0,0.0,1619.0,6589.0,4939.0,0.0,OR500,West
2025-12-29,1619.0,758.0,758.0,0.0,861.0,10770.0,0.0,0.0,OR500,West
2025-12-30,5831.0,624.0,624.0,0.0,5207.0,10146.0,0.0,4970.0,OR500,West
2025-12-31,5207.0,759.0,759.0,0.0,4448.0,9387.0,0.0,0.0,OR500,West
2025-07-01,13988.0,950.0,950.0,0.0,13038.0,13038.0,0.0,0.0,WT1000,Central
2025-07-02,13038.0,1044.0,1044.0,0.0,11994.0,11994.0,0.0,0.0,WT1000,Central
2025-07-03,11994.0,924.0,924.0,0.0,11070.0,11070.0,0.0,0.0,WT1000,Central
2025-07-04,11070.0,840.0,840.0,0.0,10230.0,10230.0,0.0,0.0,WT1000,Central
2025-07-05,10230.0,948.0,948.0,0.0,9282.0,9282.0,0.0,0.0,WT1000,Central
2025-07-06,9282.0,1134.0,1134.0,0.0,8148.0,8148.0,0.0,0.0,WT1000,Central
2025-07-07,8148.0,1057.0,1057.0,0.0,7091.0,7091.0,6897.0,0.0,WT1000,Central
2025-07-08,7091.0,1128.0,1128.0,0.0,5963.0,12860.0,0.0,0.0,WT1000,Central
2025-07-09,5963.0,945.0,945.0,0.0,5018.0,11915.0,0.0,0.0,WT1000,Central
2025-07-10,5018.0,851.0,851.0,0.0,4167.0,11064.0,0.0,0.0,WT1000,Central
2025-07-11,4167.0,819.0,819.0,0.0,3348.0,10245.0,0.0,0.0,WT1000,Central
2025-07-12,3348.0,1122.0,1122.0,0.0,2226.0,9123.0,0.0,0.0,WT1000,Central
2025-07-13,2226.0,1189.0,1189.0,0.0,1037.0,7934.0,0.0,0.0,WT1000,Central
2025-07-14,1037.0,957.0,957.0,0.0,80.0,6977.0,7011.0,0.0,WT1000,Central
2025-07-15,6977.0,936.0,936.0,0.0,6041.0,13052.0,0.0,6897.0,WT1000,Central
2025-07-16,6041.0,1007.0,1007.0,0.0,5034.0,12045.0,0.0,0.0,WT1000,Central
2025-07-17,5034.0,1238.0,1238.0,0.0,3796.0,10807.0,0.0,0.0,WT1000,Central
2025-07-18,3796.0,833.0,833.0,0.0,2963.0,9974.0,0.0,0.0,WT1000,Central
2025-07-19,2963.0,933.0,933.0,0.0,2030.0,9041.0,0.0,0.0,WT1000,Central
2025-07-20,2030.0,940.0,940.0,0.0,1090.0,8101.0,0.0,0.0,WT1000,Central
2025-07-21,1090.0,1237.0,1090.0,147.0,0.0,7011.0,6977.0,0.0,WT1000,Central
2025-07-22,7011.0,873.0,873.0,0.0,6138.0,13115.0,0.0,7011.0,WT1000,Central
2025-07-23,6138.0,871.0,871.0,0.0,5267.0,12244.0,0.0,0.0,WT1000,Central
2025-07-24,5267.0,1013.0,1013.0,0.0,4254.0,11231.0,0.0,0.0,WT1000,Central
2025-07-25,4254.0,1296.0,1296.0,0.0,2958.0,9935.0,0.0,0.0,WT1000,Central
2025-07-26,2958.0,1195.0,1195.0,0.0,1763.0,8740.0,0.0,0.0,WT1000,Central
2025-07-27,1763.0,1269.0,1269.0,0.0,494.0,7471.0,6517.0,0.0,WT1000,Central
2025-07-28,494.0,1105.0,494.0,611.0,0.0,13494.0,0.0,0.0,WT1000,Central
2025-07-29,6977.0,1327.0,1327.0,0.0,5650.0,12167.0,0.0,6977.0,WT1000,Central
2025-07-30,5650.0,1103.0,1103.0,0.0,4547.0,11064.0,0.0,0.0,WT1000,Central
2025-07-31,4547.0,916.0,916.0,0.0,3631.0,10148.0,0.0,0.0,WT1000,Central
2025-08-01,3631.0,847.0,847.0,0.0,2784.0,9301.0,0.0,0.0,WT1000,Central
2025-08-02,2784.0,764.0,764.0,0.0,2020.0,8537.0,0.0,0.0,WT1000,Central
2025-08-03,2020.0,934.0,934.0,0.0,1086.0,7603.0,6385.0,0.0,WT1000,Central
2025-08-04,7603.0,677.0,677.0,0.0,6926.0,13311.0,0.0,6517.0,WT1000,Central
2025-08-05,6926.0,655.0,655.0,0.0,6271.0,12656.0,0.0,0.0,WT1000,Central
2025-08-06,6271.0,804.0,804.0,0.0,5467.0,11852.0,0.0,0.0,WT1000,Central
2025-08-07,5467.0,806.0,806.0,0.0,4661.0,11046.0,0.0,0.0,WT1000,Central
2025-08-08,4661.0,1096.0,1096.0,0.0,3565.0,9950.0,0.0,0.0,WT1000,Central
2025-08-09,3565.0,851.0,851.0,0.0,2714.0,9099.0,0.0,0.0,WT1000,Central
2025-08-10,2714.0,898.0,898.0,0.0,1816.0,8201.0,0.0,0.0,WT1000,Central
2025-08-11,8201.0,833.0,833.0,0.0,7368.0,7368.0,6620.0,6385.0,WT1000,Central
2025-08-12,7368.0,1013.0,1013.0,0.0,6355.0,12975.0,0.0,0.0,WT1000,Central
2025-08-13,6355.0,773.0,773.0,0.0,5582.0,12202.0,0.0,0.0,WT1000,Central
2025-08-14,5582.0,717.0,717.0,0.0,4865.0,11485.0,0.0,0.0,WT1000,Central
2025-08-15,4865.0,1246.0,1246.0,0.0,3619.0,10239.0,0.0,0.0,WT1000,Central
2025-08-16,3619.0,767.0,767.0,0.0,2852.0,9472.0,0.0,0.0,WT1000,Central
2025-08-17,2852.0,961.0,961.0,0.0,1891.0,8511.0,0.0,0.0,WT1000,Central
2025-08-18,1891.0,752.0,752.0,0.0,1139.0,7759.0,0.0,0.0,WT1000,Central
2025-08-19,7759.0,818.0,818.0,0.0,6941.0,6941.0,7047.0,6620.0,WT1000,Central
2025-08-20,6941.0,903.0,903.0,0.0,6038.0,13085.0,0.0,0.0,WT1000,Central
2025-08-21,6038.0,736.0,736.0,0.0,5302.0,12349.0,0.0,0.0,WT1000,Central
2025-08-22,5302.0,863.0,863.0,0.0,4439.0,11486.0,0.0,0.0,WT1000,Central
2025-08-23,4439.0,811.0,811.0,0.0,3628.0,10675.0,0.0,0.0,WT1000,Central
2025-08-24,3628.0,1035.0,1035.0,0.0,2593.0,9640.0,0.0,0.0,WT1000,Central
2025-08-25,2593.0,810.0,810.0,0.0,1783.0,8830.0,0.0,0.0,WT1000,Central
2025-08-26,1783.0,822.0,822.0,0.0,961.0,8008.0,0.0,0.0,WT1000,Central
2025-08-27,8008.0,748.0,748.0,0.0,7260.0,7260.0,6728.0,7047.0,WT1000,Central
2025-08-28,7260.0,763.0,763.0,0.0,6497.0,13225.0,0.0,0.0,WT1000,Central
2025-08-29,6497.0,760.0,760.0,0.0,5737.0,12465.0,0.0,0.0,WT1000,Central
2025-08-30,5737.0,895.0,895.0,0.0,4842.0,11570.0,0.0,0.0,WT1000,Central
2025-08-31,4842.0,1089.0,1089.0,0.0,3753.0,10481.0,0.0,0.0,WT1000,Central
2025-09-01,3753.0,797.0,797.0,0.0,2956.0,9684.0,0.0,0.0,WT1000,Central
2025-09-02,2956.0,846.0,846.0,0.0,2110.0,8838.0,0.0,0.0,WT1000,Central
2025-09-03,2110.0,861.0,861.0,0.0,1249.0,7977.0,0.0,0.0,WT1000,Central
2025-09-04,7977.0,607.0,607.0,0.0,7370.0,7370.0,6618.0,6728.0,WT1000,Central
2025-09-05,7370.0,891.0,891.0,0.0,6479.0,13097.0,0.0,0.0,WT1000,Central
2025-09-06,6479.0,930.0,930.0,0.0,5549.0,12167.0,0.0,0.0,WT1000,Central
2025-09-07,5549.0,832.0,832.0,0.0,4717.0,11335.0,0.0,0.0,WT1000,Central
2025-09-08,4717.0,811.0,811.0,0.0,3906.0,10524.0,0.0,0.0,WT1000,Central
2025-09-09,3906.0,701.0,701.0,0.0,3205.0,9823.0,0.0,0.0,WT1000,Central
2025-09-10,3205.0,800.0,800.0,0.0,2405.0,9023.0,0.0,0.0,WT1000,Central
2025-09-11,2405.0,691.0,691.0,0.0,1714.0,8332.0,0.0,0.0,WT1000,Central
2025-09-12,8332.0,748.0,748.0,0.0,7584.0,7584.0,6404.0,6618.0,WT1000,Central
2025-09-13,7584.0,911.0,911.0,0.0,6673.0,13077.0,0.0,0.0,WT1000,Central
2025-09-14,6673.0,1243.0,1243.0,0.0,5430.0,11834.0,0.0,0.0,WT1000,Central
2025-09-15,5430.0,864.0,864.0,0.0,4566.0,10970.0,0.0,0.0,WT1000,Central
2025-09-16,4566.0,819.0,819.0,0.0,3747.0,10151.0,0.0,0.0,WT1000,Central
2025-09-17,3747.0,683.0,683.0,0.0,3064.0,9468.0,0.0,0.0,WT1000,Central
2025-09-18,3064.0,763.0,763.0,0.0,2301.0,8705.0,0.0,0.0,WT1000,Central
2025-09-19,2301.0,894.0,894.0,0.0,1407.0,7811.0,0.0,0.0,WT1000,Central
2025-09-20,7811.0,1246.0,1246.0,0.0,6565.0,6565.0,7423.0,6404.0,WT1000,Central
2025-09-21,6565.0,872.0,872.0,0.0,5693.0,13116.0,0.0,0.0,WT1000,Central
2025-09-22,5693.0,962.0,962.0,0.0,4731.0,12154.0,0.0,0.0,WT1000,Central
2025-09-23,4731.0,679.0,679.0,0.0,4052.0,11475.0,0.0,0.0,WT1000,Central
2025-09-24,4052.0,762.0,762.0,0.0,3290.0,10713.0,0.0,0.0,WT1000,Central
2025-09-25,3290.0,634.0,634.0,0.0,2656.0,10079.0,0.0,0.0,WT1000,Central
2025-09-26,2656.0,808.0,808.0,0.0,1848.0,9271.0,0.0,0.0,WT1000,Central
2025-09-27,1848.0,1029.0,1029.0,0.0,819.0,8242.0,0.0,0.0,WT1000,Central
2025-09-28,8242.0,831.0,831.0,0.0,7411.0,7411.0,6577.0,7423.0,WT1000,Central
2025-09-29,7411.0,863.0,863.0,0.0,6548.0,13125.0,0.0,0.0,WT1000,Central
2025-09-30,6548.0,791.0,791.0,0.0,5757.0,12334.0,0.0,0.0,WT1000,Central
2025-10-01,5757.0,860.0,860.0,0.0,4897.0,11474.0,0.0,0.0,WT1000,Central
2025-10-02,4897.0,893.0,893.0,0.0,4004.0,10581.0,0.0,0.0,WT1000,Central
2025-10-03,4004.0,868.0,868.0,0.0,3136.0,9713.0,0.0,0.0,WT1000,Central
2025-10-04,3136.0,956.0,956.0,0.0,2180.0,8757.0,0.0,0.0,WT1000,Central
2025-10-05,2180.0,793.0,793.0,0.0,1387.0,7964.0,0.0,0.0,WT1000,Central
2025-10-06,7964.0,827.0,827.0,0.0,7137.0,7137.0,6851.0,6577.0,WT1000,Central
2025-10-07,7137.0,832.0,832.0,0.0,6305.0,13156.0,0.0,0.0,WT1000,Central
2025-10-08,6305.0,923.0,923.0,0.0,5382.0,12233.0,0.0,0.0,WT1000,Central
2025-10-09,5382.0,728.0,728.0,0.0,4654.0,11505.0,0.0,0.0,WT1000,Central
2025-10-10,4654.0,870.0,870.0,0.0,3784.0,10635.0,0.0,0.0,WT1000,Central
2025-10-11,3784.0,948.0,948.0,0.0,2836.0,9687.0,0.0,0.0,WT1000,Central
2025-10-12,2836.0,1047.0,1047.0,0.0,1789.0,8640.0,0.0,0.0,WT1000,Central
2025-10-13,1789.0,644.0,644.0,0.0,1145.0,7996.0,0.0,0.0,WT1000,Central
2025-10-14,7996.0,1032.0,1032.0,0.0,6964.0,6964.0,7024.0,6851.0,WT1000,Central
2025-10-15,6964.0,792.0,792.0,0.0,6172.0,13196.0,0.0,0.0,WT1000,Central
2025-10-16,6172.0,729.0,729.0,0.0,5443.0,12467.0,0.0,0.0,WT1000,Central
2025-10-17,5443.0,925.0,925.0,0.0,4518.0,11542.0,0.0,0.0,WT1000,Central
2025-10-18,4518.0,1021.0,1021.0,0.0,3497.0,10521.0,0.0,0.0,WT1000,Central
2025-10-19,3497.0,886.0,886.0,0.0,2611.0,9635.0,0.0,0.0,WT1000,Central
2025-10-20,2611.0,938.0,938.0,0.0,1673.0,8697.0,0.0,0.0,WT1000,Central
2025-10-21,1673.0,1038.0,1038.0,0.0,635.0,7659.0,6329.0,0.0,WT1000,Central
2025-10-22,7659.0,820.0,820.0,0.0,6839.0,13168.0,0.0,7024.0,WT1000,Central
2025-10-23,6839.0,772.0,772.0,0.0,6067.0,12396.0,0.0,0.0,WT1000,Central
2025-10-24,6067.0,839.0,839.0,0.0,5228.0,11557.0,0.0,0.0,WT1000,Central
2025-10-25,5228.0,1049.0,1049.0,0.0,4179.0,10508.0,0.0,0.0,WT1000,Central
2025-10-26,4179.0,766.0,766.0,0.0,3413.0,9742.0,0.0,0.0,WT1000,Central
2025-10-27,3413.0,761.0,761.0,0.0,2652.0,8981.0,0.0,0.0,WT1000,Central
2025-10-28,2652.0,849.0,849.0,0.0,1803.0,8132.0,0.0,0.0,WT1000,Central
2025-10-29,8132.0,794.0,794.0,0.0,7338.0,7338.0,6650.0,6329.0,WT1000,Central
2025-10-30,7338.0,733.0,733.0,0.0,6605.0,13255.0,0.0,0.0,WT1000,Central
2025-10-31,6605.0,818.0,818.0,0.0,5787.0,12437.0,0.0,0.0,WT1000,Central
2025-11-01,5787.0,880.0,880.0,0.0,4907.0,11557.0,0.0,0.0,WT1000,Central
2025-11-02,4907.0,685.0,685.0,0.0,4222.0,10872.0,0.0,0.0,WT1000,Central
2025-11-03,4222.0,908.0,908.0,0.0,3314.0,9964.0,0.0,0.0,WT1000,Central
2025-11-04,3314.0,944.0,944.0,0.0,2370.0,9020.0,0.0,0.0,WT1000,Central
2025-11-05,2370.0,787.0,787.0,0.0,1583.0,8233.0,0.0,0.0,WT1000,Central
2025-11-06,8233.0,836.0,836.0,0.0,7397.0,7397.0,6591.0,6650.0,WT1000,Central
2025-11-07,7397.0,796.0,796.0,0.0,6601.0,13192.0,0.0,0.0,WT1000,Central
2025-11-08,6601.0,933.0,933.0,0.0,5668.0,12259.0,0.0,0.0,WT1000,Central
2025-11-09,5668.0,901.0,901.0,0.0,4767.0,11358.0,0.0,0.0,WT1000,Central
2025-11-10,4767.0,886.0,886.0,0.0,3881.0,10472.0,0.0,0.0,WT1000,Central
2025-11-11,3881.0,1062.0,1062.0,0.0,2819.0,9410.0,0.0,0.0,WT1000,Central
2025-11-12,2819.0,1173.0,1173.0,0.0,1646.0,8237.0,0.0,0.0,WT1000,Central
2025-11-13,1646.0,824.0,824.0,0.0,822.0,7413.0,6575.0,0.0,WT1000,Central
2025-11-14,7413.0,853.0,853.0,0.0,6560.0,13135.0,0.0,6591.0,WT1000,Central
2025-11-15,6560.0,949.0,949.0,0.0,5611.0,12186.0,0.0,0.0,WT1000,Central
2025-11-16,5611.0,1107.0,1107.0,0.0,4504.0,11079.0,0.0,0.0,WT1000,Central
2025-11-17,4504.0,958.0,958.0,0.0,3546.0,10121.0,0.0,0.0,WT1000,Central
2025-11-18,3546.0,806.0,806.0,0.0,2740.0,9315.0,0.0,0.0,WT1000,Central
2025-11-19,2740.0,842.0,842.0,0.0,1898.0,8473.0,0.0,0.0,WT1000,Central
2025-11-20,1898.0,1017.0,1017.0,0.0,881.0,7456.0,6532.0,0.0,WT1000,Central
2025-11-21,7456.0,756.0,756.0,0.0,6700.0,13232.0,0.0,6575.0,WT1000,Central
2025-11-22,6700.0,1121.0,1121.0,0.0,5579.0,12111.0,0.0,0.0,WT1000,Central
2025-11-23,5579.0,1179.0,1179.0,0.0,4400.0,10932.0,0.0,0.0,WT1000,Central
2025-11-24,4400.0,788.0,788.0,0.0,3612.0,10144.0,0.0,0.0,WT1000,Central
2025-11-25,3612.0,906.0,906.0,0.0,2706.0,9238.0,0.0,0.0,WT1000,Central
2025-11-26,2706.0,931.0,931.0,0.0,1775.0,8307.0,0.0,0.0,WT1000,Central
2025-11-27,1775.0,888.0,888.0,0.0,887.0,7419.0,6569.0,0.0,WT1000,Central
2025-11-28,7419.0,804.0,804.0,0.0,6615.0,13184.0,0.0,6532.0,WT1000,Central
2025-11-29,6615.0,1308.0,1308.0,0.0,5307.0,11876.0,0.0,0.0,WT1000,Central
2025-11-30,5307.0,958.0,958.0,0.0,4349.0,10918.0,0.0,0.0,WT1000,Central
2025-12-01,4349.0,977.0,977.0,0.0,3372.0,9941.0,0.0,0.0,WT1000,Central
2025-12-02,3372.0,938.0,938.0,0.0,2434.0,9003.0,0.0,0.0,WT1000,Central
2025-12-03,2434.0,835.0,835.0,0.0,1599.0,8168.0,0.0,0.0,WT1000,Central
2025-12-04,1599.0,1065.0,1065.0,0.0,534.0,7103.0,6885.0,0.0,WT1000,Central
2025-12-05,7103.0,750.0,750.0,0.0,6353.0,13238.0,0.0,6569.0,WT1000,Central
2025-12-06,6353.0,1013.0,1013.0,0.0,5340.0,12225.0,0.0,0.0,WT1000,Central
2025-12-07,5340.0,1007.0,1007.0,0.0,4333.0,11218.0,0.0,0.0,WT1000,Central
2025-12-08,4333.0,847.0,847.0,0.0,3486.0,10371.0,0.0,0.0,WT1000,Central
2025-12-09,3486.0,892.0,892.0,0.0,2594.0,9479.0,0.0,0.0,WT1000,Central
2025-12-10,2594.0,792.0,792.0,0.0,1802.0,8687.0,0.0,0.0,WT1000,Central
2025-12-11,1802.0,699.0,699.0,0.0,1103.0,7988.0,0.0,0.0,WT1000,Central
2025-12-12,7988.0,871.0,871.0,0.0,7117.0,7117.0,6871.0,6885.0,WT1000,Central
2025-12-13,7117.0,945.0,945.0,0.0,6172.0,13043.0,0.0,0.0,WT1000,Central
2025-12-14,6172.0,968.0,968.0,0.0,5204.0,12075.0,0.0,0.0,WT1000,Central
2025-12-15,5204.0,910.0,910.0,0.0,4294.0,11165.0,0.0,0.0,WT1000,Central
2025-12-16,4294.0,866.0,866.0,0.0,3428.0,10299.0,0.0,0.0,WT1000,Central
2025-12-17,3428.0,821.0,821.0,0.0,2607.0,9478.0,0.0,0.0,WT1000,Central
2025-12-18,2607.0,831.0,831.0,0.0,1776.0,8647.0,0.0,0.0,WT1000,Central
2025-12-19,1776.0,710.0,710.0,0.0,1066.0,7937.0,0.0,0.0,WT1000,Central
2025-12-20,7937.0,882.0,882.0,0.0,7055.0,7055.0,6933.0,6871.0,WT1000,Central
2025-12-21,7055.0,899.0,899.0,0.0,6156.0,13089.0,0.0,0.0,WT1000,Central
2025-12-22,6156.0,1015.0,1015.0,0.0,5141.0,12074.0,0.0,0.0,WT1000,Central
2025-12-23,5141.0,894.0,894.0,0.0,4247.0,11180.0,0.0,0.0,WT1000,Central
2025-12-24,4247.0,831.0,831.0,0.0,3416.0,10349.0,0.0,0.0,WT1000,Central
2025-12-25,3416.0,982.0,982.0,0.0,2434.0,9367.0,0.0,0.0,WT1000,Central
2025-12-26,2434.0,841.0,841.0,0.0,1593.0,8526.0,0.0,0.0,WT1000,Central
2025-12-27,1593.0,906.0,906.0,0.0,687.0,7620.0,6368.0,0.0,WT1000,Central
2025-12-28,7620.0,825.0,825.0,0.0,6795.0,13163.0,0.0,6933.0,WT1000,Central
2025-12-29,6795.0,842.0,842.0,0.0,5953.0,12321.0,0.0,0.0,WT1000,Central
2025-12-30,5953.0,923.0,923.0,0.0,5030.0,11398.0,0.0,0.0,WT1000,Central
2025-12-31,5030.0,790.0,790.0,0.0,4240.0,10608.0,0.0,0.0,WT1000,Central
2025-07-01,12496.0,889.0,889.0,0.0,11607.0,11607.0,0.0,0.0,WT1000,East
2025-07-02,11607.0,1104.0,1104.0,0.0,10503.0,10503.0,0.0,0.0,WT1000,East
2025-07-03,10503.0,1058.0,1058.0,0.0,9445.0,9445.0,0.0,0.0,WT1000,East
2025-07-04,9445.0,952.0,952.0,0.0,8493.0,8493.0,0.0,0.0,WT1000,East
2025-07-05,8493.0,1031.0,1031.0,0.0,7462.0,7462.0,0.0,0.0,WT1000,East
2025-07-06,7462.0,1115.0,1115.0,0.0,6347.0,6347.0,0.0,0.0,WT1000,East
2025-07-07,6347.0,1178.0,1178.0,0.0,5169.0,5169.0,7327.0,0.0,WT1000,East
2025-07-08,5169.0,1124.0,1124.0,0.0,4045.0,11372.0,0.0,0.0,WT1000,East
2025-07-09,4045.0,1113.0,1113.0,0.0,2932.0,10259.0,0.0,0.0,WT1000,East
2025-07-10,2932.0,685.0,685.0,0.0,2247.0,9574.0,0.0,0.0,WT1000,East
2025-07-11,2247.0,1030.0,1030.0,0.0,1217.0,8544.0,0.0,0.0,WT1000,East
2025-07-12,1217.0,1081.0,1081.0,0.0,136.0,7463.0,0.0,0.0,WT1000,East
2025-07-13,7463.0,1124.0,1124.0,0.0,6339.0,6339.0,0.0,7327.0,WT1000,East
2025-07-14,6339.0,799.0,799.0,0.0,5540.0,5540.0,6956.0,0.0,WT1000,East
2025-07-15,5540.0,1329.0,1329.0,0.0,4211.0,11167.0,0.0,0.0,WT1000,East
2025-07-16,4211.0,1014.0,1014.0,0.0,3197.0,10153.0,0.0,0.0,WT1000,East
2025-07-17,3197.0,850.0,850.0,0.0,2347.0,9303.0,0.0,0.0,WT1000,East
2025-07-18,2347.0,946.0,946.0,0.0,1401.0,8357.0,0.0,0.0,WT1000,East
2025-07-19,1401.0,1026.0,1026.0,0.0,375.0,7331.0,0.0,0.0,WT1000,East
2025-07-20,7331.0,1705.0,1705.0,0.0,5626.0,5626.0,6870.0,6956.0,WT1000,East
2025-07-21,5626.0,842.0,842.0,0.0,4784.0,11654.0,0.0,0.0,WT1000,East
2025-07-22,4784.0,896.0,896.0,0.0,3888.0,10758.0,0.0,0.0,WT1000,East
2025-07-23,3888.0,1391.0,1391.0,0.0,2497.0,9367.0,0.0,0.0,WT1000,East
2025-07-24,2497.0,918.0,918.0,0.0,1579.0,8449.0,0.0,0.0,WT1000,East
2025-07-25,1579.0,936.0,936.0,0.0,643.0,7513.0,0.0,0.0,WT1000,East
2025-07-26,7513.0,1156.0,1156.0,0.0,6357.0,6357.0,0.0,6870.0,WT1000,East
2025-07-27,6357.0,1096.0,1096.0,0.0,5261.0,5261.0,7235.0,0.0,WT1000,East
2025-07-28,5261.0,1062.0,1062.0,0.0,4199.0,11434.0,0.0,0.0,WT1000,East
2025-07-29,4199.0,1255.0,1255.0,0.0,2944.0,10179.0,0.0,0.0,WT1000,East
2025-07-30,2944.0,959.0,959.0,0.0,1985.0,9220.0,0.0,0.0,WT1000,East
2025-07-31,1985.0,1027.0,1027.0,0.0,958.0,8193.0,0.0,0.0,WT1000,East
2025-08-01,958.0,777.0,777.0,0.0,181.0,7416.0,0.0,0.0,WT1000,East
2025-08-02,7416.0,737.0,737.0,0.0,6679.0,6679.0,0.0,7235.0,WT1000,East
2025-08-03,6679.0,795.0,795.0,0.0,5884.0,5884.0,6612.0,0.0,WT1000,East
2025-08-04,5884.0,844.0,844.0,0.0,5040.0,11652.0,0.0,0.0,WT1000,East
2025-08-05,5040.0,755.0,755.0,0.0,4285.0,10897.0,0.0,0.0,WT1000,East
2025-08-06,4285.0,1025.0,1025.0,0.0,3260.0,9872.0,0.0,0.0,WT1000,East
