date,sku,region,units_sold,price,promotion,is_holiday,year,month,week,day_of_week,day_of_year,is_weekend,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_28
2025-06-23,OR500,North,678,34.0,0,0,2025,6,26,0,174,0,855.0,653.0,737.0,598.0,774.8571428571429,764.6428571428571,760.0714285714286,101.43157831447557
2025-06-24,OR500,North,638,34.0,0,0,2025,6,26,1,175,0,678.0,1031.0,787.0,632.0,778.4285714285714,760.4285714285714,762.9285714285714,97.75742031945066
2025-06-25,OR500,North,734,34.0,0,0,2025,6,26,2,176,0,638.0,764.0,706.0,825.0,722.2857142857143,749.7857142857143,763.1428571428571,97.46593489834787
2025-06-26,OR500,North,717,34.0,0,0,2025,6,26,3,177,0,734.0,743.0,814.0,628.0,718.0,751.7857142857143,759.8928571428571,96.84211636806589
2025-06-27,OR500,North,816,34.0,0,0,2025,6,26,4,178,0,717.0,696.0,711.0,833.0,714.2857142857143,744.8571428571429,763.0714285714286,93.76445214884478
2025-06-28,OR500,North,766,34.0,0,0,2025,6,26,5,179,1,816.0,682.0,829.0,788.0,731.4285714285714,752.3571428571429,762.4642857142857,93.3489995355399
2025-06-29,OR500,North,855,34.0,0,0,2025,6,26,6,180,1,766.0,855.0,697.0,838.0,743.4285714285714,747.8571428571429,761.6785714285714,93.21860153401889
2025-06-30,OR500,North,629,34.0,0,0,2025,6,27,0,181,0,855.0,678.0,653.0,602.0,743.4285714285714,759.1428571428571,762.2857142857143,93.78772609535899
2025-07-01,OR500,North,649,34.0,0,0,2025,7,27,1,182,0,629.0,638.0,1031.0,938.0,736.4285714285714,757.4285714285714,763.25,92.20413142507427
2025-07-02,OR500,North,605,34.0,0,0,2025,7,27,2,183,0,649.0,734.0,764.0,873.0,738.0,730.1428571428571,752.9285714285714,87.99744464784627
2025-07-03,OR500,North,620,34.0,0,0,2025,7,27,3,184,0,605.0,717.0,743.0,746.0,719.5714285714286,718.7857142857143,743.3571428571429,89.02276624579467
2025-07-04,OR500,North,697,34.0,0,0,2025,7,27,4,185,0,620.0,816.0,696.0,681.0,705.7142857142857,710.0,738.8571428571429,92.01840165633571
2025-07-05,OR500,North,678,34.0,0,0,2025,7,27,5,186,1,697.0,766.0,682.0,801.0,688.7142857142857,710.0714285714286,739.4285714285714,91.69491628197365
2025-07-06,OR500,North,639,34.0,0,0,2025,7,27,6,187,1,678.0,855.0,855.0,794.0,676.1428571428571,709.7857142857143,735.0357142857143,91.58217606906625
2025-07-07,OR500,North,565,34.0,0,0,2025,7,28,0,188,0,639.0,629.0,678.0,737.0,645.2857142857143,694.3571428571429,729.5,92.5652922716382
2025-07-08,OR500,North,626,34.0,0,0,2025,7,28,1,189,0,565.0,649.0,638.0,787.0,636.1428571428571,686.2857142857143,723.3571428571429,97.61838559589924
2025-07-09,OR500,North,577,34.0,0,0,2025,7,28,2,190,0,626.0,605.0,734.0,706.0,632.8571428571429,685.4285714285714,717.6071428571429,98.46877274725048
2025-07-10,OR500,North,685,34.0,0,0,2025,7,28,3,191,0,577.0,620.0,717.0,814.0,628.8571428571429,674.2142857142857,713.0,101.98692726685013
2025-07-11,OR500,North,610,34.0,0,0,2025,7,28,4,192,0,685.0,697.0,816.0,711.0,638.1428571428571,671.9285714285714,708.3928571428571,100.15260181739708
2025-07-12,OR500,North,864,34.0,0,0,2025,7,28,5,193,1,610.0,678.0,766.0,829.0,625.7142857142857,657.2142857142857,704.7857142857143,101.85951005360384
2025-07-13,OR500,North,583,34.0,0,0,2025,7,28,6,194,1,864.0,639.0,855.0,697.0,652.2857142857143,664.2142857142857,706.0357142857143,103.63950417382968
2025-07-14,OR500,North,553,34.0,0,0,2025,7,29,0,195,0,583.0,565.0,629.0,653.0,644.2857142857143,644.7857142857143,701.9642857142857,106.21483545080554
2025-07-15,OR500,North,614,34.0,0,0,2025,7,29,1,196,0,553.0,626.0,649.0,1031.0,642.5714285714286,639.3571428571429,698.3928571428571,109.55104992505987
2025-07-16,OR500,North,818,30.6,1,0,2025,7,29,2,197,0,614.0,577.0,605.0,764.0,640.8571428571429,636.8571428571429,683.5,89.09483087637177
2025-07-17,OR500,North,578,34.0,0,0,2025,7,29,3,198,0,818.0,685.0,620.0,743.0,675.2857142857143,652.0714285714286,685.4285714285714,91.45508048234471
2025-07-18,OR500,North,590,34.0,0,0,2025,7,29,4,199,0,578.0,610.0,697.0,696.0,660.0,649.0714285714286,679.5357142857143,92.91233707615353
2025-07-19,OR500,North,830,30.6,1,0,2025,7,29,5,200,1,590.0,864.0,678.0,682.0,657.1428571428571,641.4285714285714,675.75,94.36478666835077
2025-07-20,OR500,North,636,34.0,0,0,2025,7,29,6,201,1,830.0,583.0,639.0,855.0,652.2857142857143,652.2857142857143,681.0357142857143,98.77002174631527
2025-07-21,OR500,North,520,34.0,0,0,2025,7,30,0,202,0,636.0,553.0,565.0,678.0,659.8571428571429,652.0714285714286,673.2142857142857,92.98560507585641
2025-07-22,OR500,North,569,34.0,0,0,2025,7,30,1,203,0,520.0,614.0,626.0,638.0,655.1428571428571,648.8571428571429,667.5714285714286,97.37496391724093
2025-07-23,OR500,North,636,34.0,0,0,2025,7,30,2,204,0,569.0,818.0,577.0,734.0,648.7142857142857,644.7857142857143,665.1071428571429,99.01041444874647
2025-07-24,OR500,North,680,34.0,0,0,2025,7,30,3,205,0,636.0,578.0,685.0,717.0,622.7142857142857,649.0,661.6071428571429,98.21380278861737
2025-07-25,OR500,North,637,34.0,0,0,2025,7,30,4,206,0,680.0,590.0,610.0,816.0,637.2857142857143,648.6428571428571,660.2857142857143,97.68841515260047
2025-07-26,OR500,North,715,34.0,0,0,2025,7,30,5,207,1,637.0,830.0,864.0,766.0,644.0,650.5714285714286,653.8928571428571,92.85845033674727
2025-07-27,OR500,North,651,34.0,0,0,2025,7,30,6,208,1,715.0,636.0,583.0,855.0,627.5714285714286,639.9285714285714,652.0714285714286,91.06079718006615
2025-07-28,OR500,North,533,34.0,0,0,2025,7,31,0,209,0,651.0,520.0,553.0,629.0,629.7142857142857,644.7857142857143,644.7857142857143,81.92605389544072
2025-07-29,OR500,North,594,34.0,0,0,2025,7,31,1,210,0,533.0,569.0,614.0,649.0,631.5714285714286,643.3571428571429,641.3571428571429,84.57703667234671
2025-07-30,OR500,North,725,34.0,0,0,2025,7,31,2,211,0,594.0,636.0,818.0,605.0,635.1428571428571,641.9285714285714,639.3928571428571,85.03042561591484
2025-07-31,OR500,North,654,34.0,0,0,2025,7,31,3,212,0,725.0,680.0,578.0,620.0,647.8571428571429,635.2857142857143,643.6785714285714,86.24815771362921
2025-08-01,OR500,North,515,34.0,0,0,2025,8,31,4,213,0,654.0,637.0,590.0,697.0,644.1428571428571,640.7142857142857,644.8928571428571,86.14171755105568
2025-08-02,OR500,North,681,34.0,0,0,2025,8,31,5,214,1,515.0,715.0,830.0,678.0,626.7142857142857,635.3571428571429,638.3928571428571,88.8870857952063
2025-08-03,OR500,North,592,34.0,0,0,2025,8,31,6,215,1,681.0,651.0,636.0,639.0,621.8571428571429,624.7142857142857,638.5,88.93838899506434
2025-08-04,OR500,North,562,34.0,0,0,2025,8,32,0,216,0,592.0,533.0,520.0,565.0,613.4285714285714,621.5714285714286,636.8214285714286,89.37107559741852
2025-08-05,OR500,North,648,30.6,1,0,2025,8,32,1,217,0,562.0,594.0,569.0,626.0,617.5714285714286,624.5714285714286,636.7142857142857,89.46211991380062
2025-08-06,OR500,North,626,30.6,1,0,2025,8,32,2,218,0,648.0,725.0,636.0,577.0,625.2857142857143,630.2142857142857,637.5,89.46114405872888
2025-08-07,OR500,North,435,34.0,0,0,2025,8,32,3,219,0,626.0,654.0,680.0,685.0,611.1428571428571,629.5,639.25,88.70994140288927
2025-08-08,OR500,North,426,34.0,0,0,2025,8,32,4,220,0,435.0,515.0,637.0,610.0,579.8571428571429,612.0,630.3214285714286,96.19965872405513
2025-08-09,OR500,North,702,34.0,0,0,2025,8,32,5,221,1,426.0,681.0,715.0,864.0,567.1428571428571,596.9285714285714,623.75,103.63633890070157
2025-08-10,OR500,North,791,30.6,1,0,2025,8,32,6,222,1,702.0,592.0,651.0,583.0,570.1428571428571,596.0,617.9642857142857,93.78046947540186
2025-08-11,OR500,North,526,34.0,0,0,2025,8,33,0,223,0,791.0,562.0,533.0,553.0,598.5714285714286,606.0,625.3928571428571,99.00106220369884
2025-08-12,OR500,North,592,34.0,0,0,2025,8,33,1,224,0,526.0,648.0,594.0,614.0,593.4285714285714,605.5,624.4285714285714,99.86006081528328
2025-08-13,OR500,North,438,34.0,0,0,2025,8,33,2,225,0,592.0,626.0,725.0,818.0,585.4285714285714,605.3571428571429,623.6428571428571,100.03155586769856
2025-08-14,OR500,North,542,34.0,0,0,2025,8,33,3,226,0,438.0,435.0,654.0,578.0,558.5714285714286,584.8571428571429,610.0714285714286,98.45131474826373
2025-08-15,OR500,North,744,34.0,0,1,2025,8,33,4,227,0,542.0,426.0,515.0,590.0,573.8571428571429,576.8571428571429,608.7857142857143,99.11846901295043
2025-08-16,OR500,North,642,34.0,0,0,2025,8,33,5,228,1,744.0,702.0,681.0,830.0,619.2857142857143,593.2142857142857,614.2857142857143,102.26032761132208
2025-08-17,OR500,North,745,30.6,1,0,2025,8,33,6,229,1,642.0,791.0,592.0,636.0,610.7142857142857,590.4285714285714,607.5714285714286,93.35651639515835
2025-08-18,OR500,North,570,34.0,0,0,2025,8,34,0,230,0,745.0,526.0,562.0,520.0,604.1428571428571,601.3571428571429,611.4642857142857,96.7951185419249
2025-08-19,OR500,North,594,34.0,0,0,2025,8,34,1,231,0,570.0,592.0,648.0,569.0,610.4285714285714,601.9285714285714,613.25,95.49776999529567
2025-08-20,OR500,North,645,34.0,0,0,2025,8,34,2,232,0,594.0,438.0,626.0,636.0,610.7142857142857,598.0714285714286,614.1428571428571,95.18508842356233
2025-08-21,OR500,North,508,34.0,0,0,2025,8,34,3,233,0,645.0,542.0,435.0,680.0,640.2857142857143,599.4285714285714,614.4642857142857,95.27678281677896
2025-08-22,OR500,North,409,34.0,0,0,2025,8,34,4,234,0,508.0,744.0,426.0,637.0,635.4285714285714,604.6428571428571,608.3214285714286,96.43268754687668
2025-08-23,OR500,North,649,34.0,0,0,2025,8,34,5,235,1,409.0,642.0,702.0,715.0,587.5714285714286,603.4285714285714,600.1785714285714,103.30288209791516
2025-08-24,OR500,North,707,34.0,0,0,2025,8,34,6,236,1,649.0,745.0,791.0,651.0,588.5714285714286,599.6428571428571,597.8214285714286,101.31982862183482
2025-08-25,OR500,North,543,34.0,0,0,2025,8,35,0,237,0,707.0,570.0,526.0,533.0,583.1428571428571,593.6428571428571,599.8214285714286,102.94804643387154
2025-08-26,OR500,North,596,34.0,0,0,2025,8,35,1,238,0,543.0,594.0,592.0,594.0,579.2857142857143,594.8571428571429,600.1785714285714,102.72475037022308
2025-08-27,OR500,North,545,34.0,0,0,2025,8,35,2,239,0,596.0,645.0,438.0,725.0,579.5714285714286,595.1428571428571,600.25,102.72099031771529
2025-08-28,OR500,North,482,34.0,0,0,2025,8,35,3,240,0,545.0,508.0,542.0,654.0,565.2857142857143,602.7857142857143,593.8214285714286,100.22679968781641
2025-08-29,OR500,North,610,34.0,0,0,2025,8,35,4,241,0,482.0,409.0,744.0,515.0,561.5714285714286,598.5,587.6785714285714,101.66249666181488
2025-08-30,OR500,North,655,34.0,0,0,2025,8,35,5,242,1,610.0,649.0,642.0,681.0,590.2857142857143,588.9285714285714,591.0714285714286,100.72806390049972
2025-08-31,OR500,North,526,34.0,0,0,2025,8,35,6,243,1,655.0,707.0,745.0,592.0,591.1428571428571,589.8571428571429,590.1428571428571,99.98544867674617
2025-09-01,OR500,North,450,34.0,0,0,2025,9,36,0,244,0,526.0,543.0,570.0,562.0,565.2857142857143,574.2142857142857,587.7857142857143,100.71535141467912
2025-09-02,OR500,North,606,34.0,0,0,2025,9,36,1,245,0,450.0,596.0,594.0,648.0,552.0,565.6428571428571,583.7857142857143,103.9495451481546
2025-09-03,OR500,North,591,34.0,0,0,2025,9,36,2,246,0,606.0,545.0,645.0,626.0,553.4285714285714,566.5,582.2857142857143,103.28954525376928
2025-09-04,OR500,North,524,34.0,0,0,2025,9,36,3,247,0,591.0,482.0,508.0,435.0,560.0,562.6428571428571,581.0357142857143,102.95215794434382
2025-09-05,OR500,North,483,34.0,0,0,2025,9,36,4,248,0,524.0,610.0,409.0,426.0,566.0,563.7857142857143,584.2142857142857,99.59561091878501
2025-09-06,OR500,North,691,34.0,0,0,2025,9,36,5,249,1,483.0,655.0,649.0,702.0,547.8571428571429,569.0714285714286,586.25,96.78484155876814
2025-09-07,OR500,North,640,34.0,0,0,2025,9,36,6,250,1,691.0,526.0,707.0,791.0,553.0,572.0714285714286,585.8571428571429,96.31880485820236
2025-09-08,OR500,North,539,34.0,0,0,2025,9,37,0,251,0,640.0,450.0,543.0,526.0,569.2857142857143,567.2857142857143,580.4642857142857,88.30103482589004
2025-09-09,OR500,North,494,34.0,0,0,2025,9,37,1,252,0,539.0,606.0,596.0,592.0,582.0,567.0,580.9285714285714,88.03784058949691
2025-09-10,OR500,North,365,34.0,0,0,2025,9,37,2,253,0,494.0,591.0,545.0,438.0,566.0,559.7142857142857,577.4285714285714,89.51698724427278
2025-09-11,OR500,North,449,34.0,0,0,2025,9,37,3,254,0,365.0,524.0,482.0,542.0,533.7142857142857,546.8571428571429,574.8214285714286,94.644384533948
2025-09-12,OR500,North,628,34.0,0,0,2025,9,37,4,255,0,449.0,483.0,610.0,744.0,523.0,544.5,571.5,97.42974676943301
2025-09-13,OR500,North,684,34.0,0,0,2025,9,37,5,256,1,628.0,691.0,655.0,642.0,543.7142857142857,545.7857142857143,567.3571428571429,92.14610551675554
2025-09-14,OR500,North,637,34.0,0,0,2025,9,37,6,257,1,684.0,640.0,526.0,745.0,542.7142857142857,547.8571428571429,568.8571428571429,93.73434260785781
2025-09-15,OR500,North,565,34.0,0,0,2025,9,38,0,258,0,637.0,539.0,450.0,570.0,542.2857142857143,555.7857142857143,565.0,88.28111664198542
2025-09-16,OR500,North,619,34.0,0,0,2025,9,38,1,259,0,565.0,494.0,606.0,594.0,546.0,564.0,564.8214285714286,88.27568499222672
2025-09-17,OR500,North,549,34.0,0,0,2025,9,38,2,260,0,619.0,365.0,591.0,645.0,563.8571428571429,564.9285714285714,565.7142857142857,88.70711572896879
2025-09-18,OR500,North,410,34.0,0,0,2025,9,38,3,261,0,549.0,449.0,524.0,508.0,590.1428571428571,561.9285714285714,562.2857142857143,87.37439965050399
2025-09-19,OR500,North,623,34.0,0,0,2025,9,38,4,262,0,410.0,628.0,483.0,409.0,584.5714285714286,553.7857142857143,558.7857142857143,91.49513532620225
2025-09-20,OR500,North,607,34.0,0,0,2025,9,38,5,263,1,623.0,684.0,691.0,649.0,583.8571428571429,563.7857142857143,566.4285714285714,87.36446797497565
2025-09-21,OR500,North,594,34.0,0,0,2025,9,38,6,264,1,607.0,637.0,640.0,707.0,572.8571428571429,557.7857142857143,564.9285714285714,86.24767461016938
2025-09-22,OR500,North,614,34.0,0,0,2025,9,39,0,265,0,594.0,565.0,539.0,543.0,566.7142857142857,554.5,560.8928571428571,81.88715780729535
2025-09-23,OR500,North,434,34.0,0,0,2025,9,39,1,266,0,614.0,619.0,494.0,596.0,573.7142857142857,559.8571428571429,563.4285714285714,82.41018840798408
2025-09-24,OR500,North,591,34.0,0,0,2025,9,39,2,267,0,434.0,549.0,365.0,545.0,547.2857142857143,555.5714285714286,557.6428571428571,85.6613549091304
2025-09-25,OR500,North,471,34.0,0,0,2025,9,39,3,268,0,591.0,410.0,449.0,482.0,553.2857142857143,571.7142857142857,559.2857142857143,85.8507995790375
2025-09-26,OR500,North,551,34.0,0,0,2025,9,39,4,269,0,471.0,623.0,628.0,610.0,562.0,573.2857142857143,558.8928571428571,86.24183881333374
2025-09-27,OR500,North,645,34.0,0,0,2025,9,39,5,270,1,551.0,607.0,684.0,655.0,551.7142857142857,567.7857142857143,556.7857142857143,85.66574022104358
2025-09-28,OR500,North,731,34.0,0,0,2025,9,39,6,271,1,645.0,594.0,637.0,526.0,557.1428571428571,565.0,556.4285714285714,85.26100605458177
2025-09-29,OR500,North,492,34.0,0,0,2025,9,40,0,272,0,731.0,614.0,565.0,450.0,576.7142857142857,571.7142857142857,563.75,91.14970388607306
2025-09-30,OR500,North,559,30.6,1,0,2025,9,40,1,273,0,492.0,434.0,619.0,606.0,559.2857142857143,566.5,565.25,89.53982147419053
2025-10-01,OR500,North,436,34.0,0,0,2025,10,40,2,274,0,559.0,591.0,549.0,591.0,577.1428571428571,562.2142857142857,563.5714285714286,89.18745492726204
2025-10-02,OR500,North,559,34.0,0,1,2025,10,40,3,275,0,436.0,471.0,410.0,524.0,555.0,554.1428571428571,558.0357142857143,92.1819786930584
2025-10-03,OR500,North,557,34.0,0,0,2025,10,40,4,276,0,559.0,551.0,623.0,483.0,567.5714285714286,564.7857142857143,559.2857142857143,91.94034182570094
2025-10-04,OR500,North,637,34.0,0,0,2025,10,40,5,277,1,557.0,645.0,607.0,691.0,568.4285714285714,560.0714285714286,561.9285714285714,90.72176780376049
2025-10-05,OR500,North,601,34.0,0,0,2025,10,40,6,278,1,637.0,731.0,594.0,640.0,567.2857142857143,562.2142857142857,560.0,88.42113037219427
2025-10-06,OR500,North,617,34.0,0,0,2025,10,41,0,279,0,601.0,492.0,614.0,539.0,548.7142857142857,562.7142857142857,558.6071428571429,87.41571148115705
2025-10-07,OR500,North,498,34.0,0,0,2025,10,41,1,280,0,617.0,559.0,434.0,494.0,566.5714285714286,562.9285714285714,561.3928571428571,88.0085598891204
2025-10-08,OR500,North,587,34.0,0,0,2025,10,41,2,281,0,498.0,436.0,591.0,365.0,557.8571428571429,567.5,561.5357142857143,87.89829229490222
2025-10-09,OR500,North,549,34.0,0,0,2025,10,41,3,282,0,587.0,559.0,471.0,449.0,579.4285714285714,567.2142857142857,569.4642857142857,79.08433479888602
2025-10-10,OR500,North,605,34.0,0,0,2025,10,41,4,283,0,549.0,557.0,551.0,628.0,578.0,572.7857142857143,573.0357142857143,75.62504099434994
2025-10-11,OR500,North,746,30.6,1,0,2025,10,41,5,284,1,605.0,637.0,645.0,684.0,584.8571428571429,576.6428571428571,572.2142857142857,75.12920088352537
2025-10-12,OR500,North,620,34.0,0,0,2025,10,41,6,285,1,746.0,601.0,731.0,637.0,600.4285714285714,583.8571428571429,574.4285714285714,79.34146950409395
2025-10-13,OR500,North,624,34.0,0,0,2025,10,42,0,286,0,620.0,617.0,492.0,565.0,603.1428571428571,575.9285714285714,573.8214285714286,78.90878633489964
2025-10-14,OR500,North,645,34.0,0,0,2025,10,42,1,287,0,624.0,498.0,559.0,619.0,604.1428571428571,585.3571428571429,575.9285714285714,79.45039382762911
2025-10-15,OR500,North,532,34.0,0,0,2025,10,42,2,288,0,645.0,587.0,436.0,549.0,625.1428571428571,591.5,576.8571428571429,80.12153466740764
2025-10-16,OR500,North,532,34.0,0,0,2025,10,42,3,289,0,532.0,549.0,559.0,410.0,617.2857142857143,598.3571428571429,576.25,80.40436002550732
2025-10-17,OR500,North,621,34.0,0,0,2025,10,42,4,290,0,532.0,605.0,557.0,623.0,614.8571428571429,596.4285714285714,580.6071428571429,74.1216913748966
2025-10-18,OR500,North,596,34.0,0,0,2025,10,42,5,291,1,621.0,746.0,637.0,607.0,617.1428571428571,601.0,580.5357142857143,74.08027784868153
2025-10-19,OR500,North,669,34.0,0,0,2025,10,42,6,292,1,596.0,620.0,601.0,594.0,595.7142857142857,598.0714285714286,580.1428571428571,73.96381211542433
2025-10-20,OR500,North,620,34.0,0,1,2025,10,43,0,293,0,669.0,624.0,617.0,614.0,602.7142857142857,602.9285714285714,582.8214285714286,75.81901138087187
2025-10-21,OR500,North,618,34.0,0,0,2025,10,43,1,294,0,620.0,645.0,498.0,434.0,602.1428571428571,603.1428571428571,583.0357142857143,75.91880757701372
2025-10-22,OR500,North,441,34.0,0,0,2025,10,43,2,295,0,618.0,532.0,587.0,591.0,598.2857142857143,611.7142857142857,589.6071428571429,70.29585061550156
2025-10-23,OR500,North,451,34.0,0,0,2025,10,43,3,296,0,441.0,532.0,549.0,471.0,585.2857142857143,601.2857142857143,584.25,75.69413353657036
2025-10-24,OR500,North,677,30.6,1,0,2025,10,43,4,297,0,451.0,621.0,605.0,551.0,573.7142857142857,594.2857142857143,583.5357142857143,76.88735490258225
2025-10-25,OR500,North,820,30.6,1,0,2025,10,43,5,298,1,677.0,596.0,746.0,645.0,581.7142857142857,599.4285714285714,588.0357142857143,78.58115981104488
2025-10-26,OR500,North,630,34.0,0,0,2025,10,43,6,299,1,820.0,669.0,620.0,731.0,613.7142857142857,604.7142857142857,594.2857142857143,89.48281736274795
2025-10-27,OR500,North,586,34.0,0,0,2025,10,44,0,300,0,630.0,620.0,624.0,492.0,608.1428571428571,605.4285714285714,590.6785714285714,85.72438763223062
2025-10-28,OR500,North,598,34.0,0,0,2025,10,44,1,301,0,586.0,618.0,645.0,559.0,603.2857142857143,602.7142857142857,594.0357142857143,83.52931716108499
2025-10-29,OR500,North,629,34.0,0,0,2025,10,44,2,302,0,598.0,441.0,532.0,436.0,600.4285714285714,599.3571428571429,595.4285714285714,83.2481469358584
2025-10-30,OR500,North,519,34.0,0,0,2025,10,44,3,303,0,629.0,451.0,532.0,559.0,627.2857142857143,606.2857142857143,602.3214285714286,77.33910590113909
2025-10-31,OR500,North,533,34.0,0,0,2025,10,44,4,304,0,519.0,677.0,621.0,557.0,637.0,605.3571428571429,600.8928571428571,78.52922988983308
2025-11-01,OR500,North,689,34.0,0,0,2025,11,44,5,305,1,533.0,820.0,596.0,637.0,616.4285714285714,599.0714285714286,600.0357142857143,79.15455212237275
2025-11-02,OR500,North,662,34.0,0,0,2025,11,44,6,306,1,689.0,630.0,669.0,601.0,597.7142857142857,605.7142857142857,601.8928571428571,80.64983262627274
2025-11-03,OR500,North,567,34.0,0,0,2025,11,45,0,307,0,662.0,586.0,620.0,617.0,602.2857142857143,605.2142857142857,604.0714285714286,81.44479092154559
2025-11-04,OR500,North,571,34.0,0,0,2025,11,45,1,308,0,567.0,598.0,618.0,498.0,599.5714285714286,601.4285714285714,602.2857142857143,81.69856843700745
2025-11-05,OR500,North,438,34.0,0,0,2025,11,45,2,309,0,571.0,629.0,441.0,587.0,595.7142857142857,598.0714285714286,604.8928571428571,79.37923008767768
2025-11-06,OR500,North,551,34.0,0,0,2025,11,45,3,310,0,438.0,519.0,451.0,549.0,568.4285714285714,597.8571428571429,599.5714285714286,85.38992419155468
2025-11-07,OR500,North,519,34.0,0,0,2025,11,45,4,311,0,551.0,533.0,677.0,605.0,573.0,605.0,599.6428571428571,85.34688012511208
2025-11-08,OR500,North,670,34.0,0,0,2025,11,45,5,312,1,519.0,689.0,820.0,746.0,571.0,593.7142857142857,596.5714285714286,86.68394211217048
2025-11-09,OR500,North,672,34.0,0,0,2025,11,45,6,313,1,670.0,662.0,630.0,620.0,568.2857142857143,583.0,593.8571428571429,82.94072595030937
2025-11-10,OR500,North,518,34.0,0,0,2025,11,46,0,314,0,672.0,567.0,586.0,624.0,569.7142857142857,586.0,595.7142857142857,84.12154220194827
2025-11-11,OR500,North,565,34.0,0,0,2025,11,46,1,315,0,518.0,571.0,598.0,645.0,562.7142857142857,581.1428571428571,591.9285714285714,85.1799526803381
2025-11-12,OR500,North,570,34.0,0,0,2025,11,46,2,316,0,565.0,438.0,629.0,532.0,561.8571428571429,578.7857142857143,589.0714285714286,84.67407166717987
2025-11-13,OR500,North,662,34.0,0,0,2025,11,46,3,317,0,570.0,551.0,519.0,532.0,580.7142857142857,574.5714285714286,590.4285714285714,84.02752131667718
2025-11-14,OR500,North,532,30.6,1,0,2025,11,46,4,318,0,662.0,519.0,533.0,621.0,596.5714285714286,584.7857142857143,595.0714285714286,84.27069635733744
2025-11-15,OR500,North,547,34.0,0,0,2025,11,46,5,319,1,532.0,670.0,689.0,596.0,598.4285714285714,584.7142857142857,591.8928571428571,84.93236493679494
2025-11-16,OR500,North,624,34.0,0,0,2025,11,46,6,320,1,547.0,672.0,662.0,669.0,580.8571428571429,574.5714285714286,590.1428571428571,85.34839896769891
2025-11-17,OR500,North,590,34.0,0,0,2025,11,47,0,321,0,624.0,518.0,567.0,620.0,574.0,571.8571428571429,588.5357142857143,84.22477956079074
2025-11-18,OR500,North,520,34.0,0,0,2025,11,47,1,322,0,590.0,565.0,571.0,618.0,584.2857142857143,573.5,587.4642857142857,84.0002125847668
2025-11-19,OR500,North,548,34.0,0,0,2025,11,47,2,323,0,520.0,570.0,438.0,441.0,577.8571428571429,569.8571428571429,583.9642857142857,84.7193546223019
2025-11-20,OR500,North,618,34.0,0,0,2025,11,47,3,324,0,548.0,662.0,551.0,451.0,574.7142857142857,577.7142857142857,587.7857142857143,80.33142327967224
2025-11-21,OR500,North,437,34.0,0,0,2025,11,47,4,325,0,618.0,532.0,519.0,677.0,568.4285714285714,582.5,593.75,75.87544618210583
2025-11-22,OR500,North,607,34.0,0,0,2025,11,47,5,326,1,437.0,547.0,670.0,820.0,554.8571428571429,576.6428571428571,585.1785714285714,79.5878520282869
2025-11-23,OR500,North,626,34.0,0,0,2025,11,47,6,327,1,607.0,624.0,672.0,630.0,563.4285714285714,572.1428571428571,577.5714285714286,65.18885872284926
2025-11-24,OR500,North,597,34.0,0,0,2025,11,48,0,328,0,626.0,590.0,518.0,586.0,563.7142857142857,568.8571428571429,577.4285714285714,65.07399126090728
2025-11-25,OR500,North,641,34.0,0,0,2025,11,48,1,329,0,597.0,520.0,565.0,598.0,564.7142857142857,574.5,577.8214285714286,65.1608002880581
2025-11-26,OR500,North,523,34.0,0,0,2025,11,48,2,330,0,641.0,548.0,570.0,629.0,582.0,579.9285714285714,579.3571428571429,66.1531412348529
2025-11-27,OR500,North,558,34.0,0,0,2025,11,48,3,331,0,523.0,618.0,662.0,519.0,578.4285714285714,576.5714285714286,575.5714285714286,66.2399837691386
2025-11-28,OR500,North,620,34.0,0,0,2025,11,48,4,332,0,558.0,437.0,532.0,533.0,569.8571428571429,569.1428571428571,576.9642857142857,65.41122462451384
2025-11-29,OR500,North,921,30.6,1,0,2025,11,48,5,333,1,620.0,607.0,547.0,689.0,596.0,575.4285714285714,580.0714285714286,65.31174732484683
2025-11-30,OR500,North,840,30.6,1,0,2025,11,48,6,334,1,921.0,626.0,624.0,662.0,640.8571428571429,602.1428571428571,588.3571428571429,89.77676606376525
2025-12-01,OR500,North,621,34.0,0,0,2025,12,49,0,335,0,840.0,597.0,590.0,567.0,671.4285714285714,617.5714285714286,594.7142857142857,100.8088977344469
2025-12-02,OR500,North,547,34.0,0,0,2025,12,49,1,336,0,621.0,641.0,520.0,571.0,674.8571428571429,619.7857142857143,596.6428571428571,100.77559018294008
2025-12-03,OR500,North,607,34.0,0,0,2025,12,49,2,337,0,547.0,523.0,548.0,438.0,661.4285714285714,621.7142857142857,595.7857142857143,101.1033051234163
2025-12-04,OR500,North,533,34.0,0,0,2025,12,49,3,338,0,607.0,558.0,618.0,551.0,673.4285714285714,625.9285714285714,601.8214285714286,96.26354779936666
2025-12-05,OR500,North,611,34.0,0,0,2025,12,49,4,339,0,533.0,620.0,437.0,519.0,669.8571428571429,619.8571428571429,601.1785714285714,96.67473283259842
2025-12-06,OR500,North,682,34.0,0,0,2025,12,49,5,340,1,611.0,921.0,607.0,670.0,668.5714285714286,632.2857142857143,604.4642857142857,95.33235513983831
2025-12-07,OR500,North,698,34.0,0,0,2025,12,49,6,341,1,682.0,840.0,626.0,672.0,634.4285714285714,637.6428571428571,604.8928571428571,95.66428153655409
