date,sku,region,units_sold,ml_prediction,forecast_error,promotion,is_holiday
2025-11-20,BB1000,South,580,594.2691,-14.26910400390625,0,0
2025-11-20,BB1000,West,579,601.2009,-22.200927734375,0,0
2025-11-20,BB250,Central,546,515.40173,30.5982666015625,0,0
2025-11-20,BB250,East,578,554.9135,23.08648681640625,0,0
2025-11-20,BB250,North,669,582.8749,86.1251220703125,0,0
2025-11-20,BB250,South,583,650.7697,-67.76971435546875,0,0
2025-11-20,BB250,West,657,696.2997,-39.2996826171875,0,0
2025-11-20,BB500,Central,909,1021.3165,-112.3165283203125,1,0
2025-11-20,BB500,East,691,814.13666,-123.13665771484375,0,0
2025-11-20,BB500,North,720,828.53534,-108.53533935546875,0,0
2025-11-20,BB500,South,887,925.43805,-38.43804931640625,0,0
2025-11-20,BB500,West,1007,953.06464,53.93536376953125,0,0
2025-11-20,EN250,Central,350,329.162,20.8380126953125,0,0
2025-11-20,EN250,East,346,335.4263,10.573699951171875,0,0
2025-11-20,EN250,North,349,358.3375,-9.337493896484375,0,0
2025-11-20,EN250,South,383,407.08508,-24.0850830078125,0,0
2025-11-20,EN250,West,381,425.3437,-44.34368896484375,0,0
2025-11-20,EN500,Central,267,237.95792,29.042083740234375,0,0
2025-11-20,EN500,East,246,246.11336,-0.1133575439453125,0,0
2025-11-20,EN500,North,284,264.83228,19.167724609375,0,0
2025-11-20,EN500,South,355,292.55902,62.44097900390625,0,0
2025-11-20,EN500,West,273,295.39365,-22.393646240234375,0,0
2025-11-20,LM250,Central,448,414.1935,33.806488037109375,0,0
2025-11-20,LM250,East,503,433.20718,69.79281616210938,0,0
2025-11-20,LM250,North,499,467.8859,31.114105224609375,0,0
2025-11-20,LM250,South,578,499.3955,78.6044921875,0,0
2025-11-20,LM250,West,580,534.90234,45.09765625,0,0
2025-11-20,LM500,Central,649,588.1063,60.8936767578125,0,0
2025-11-20,LM500,East,668,615.4657,52.5343017578125,0,0
2025-11-20,LM500,North,699,631.7472,67.2528076171875,0,0
2025-11-20,LM500,South,659,700.38135,-41.38134765625,0,0
2025-11-20,LM500,West,667,729.48346,-62.48345947265625,0,0
2025-11-20,OR1000,Central,361,344.0323,16.96771240234375,0,0
2025-11-20,OR1000,East,384,370.14853,13.851470947265625,0,0
2025-11-20,OR1000,North,428,378.87585,49.1241455078125,0,0
2025-11-20,OR1000,South,489,443.69937,45.300628662109375,0,0
2025-11-20,OR1000,West,429,448.70065,-19.700653076171875,0,0
2025-11-20,OR500,Central,521,460.59686,60.40313720703125,0,0
2025-11-20,OR500,East,521,523.47577,-2.47576904296875,0,0
2025-11-20,OR500,North,618,547.0898,70.91021728515625,0,0
2025-11-20,OR500,South,564,598.51495,-34.51495361328125,0,0
2025-11-20,OR500,West,642,635.9339,6.06610107421875,0,0
2025-11-20,WT1000,Central,1017,1016.0634,0.93658447265625,1,0
2025-11-20,WT1000,East,716,841.82776,-125.8277587890625,0,0
2025-11-20,WT1000,North,943,889.621,53.3790283203125,0,0
2025-11-20,WT1000,South,753,832.519,-79.51898193359375,0,0
2025-11-20,WT1000,West,1026,888.25635,137.74365234375,0,0
2025-11-21,BB1000,Central,471,461.23828,9.76171875,0,0
2025-11-21,BB1000,East,522,496.7162,25.2838134765625,0,0
2025-11-21,BB1000,North,504,560.29443,-56.29443359375,0,0
2025-11-21,BB1000,South,618,576.0971,41.90289306640625,0,0
2025-11-21,BB1000,West,577,595.82794,-18.82794189453125,0,0
2025-11-21,BB250,Central,568,523.9209,44.0791015625,0,0
2025-11-21,BB250,East,657,672.9054,-15.9053955078125,1,0
2025-11-21,BB250,North,563,575.46265,-12.462646484375,0,0
2025-11-21,BB250,South,723,641.71185,81.28814697265625,0,0
2025-11-21,BB250,West,815,685.12134,129.878662109375,0,0
2025-11-21,BB500,Central,711,805.7846,-94.78460693359375,0,0
2025-11-21,BB500,East,832,887.17175,-55.1717529296875,0,0
2025-11-21,BB500,North,858,864.17523,-6.17523193359375,0,0
2025-11-21,BB500,South,956,1157.0344,-201.034423828125,1,0
2025-11-21,BB500,West,1038,923.96936,114.0306396484375,0,0
2025-11-21,EN250,Central,323,332.6517,-9.651702880859375,0,0
2025-11-21,EN250,East,411,338.37384,72.62615966796875,0,0
2025-11-21,EN250,North,360,361.46207,-1.462066650390625,0,0
2025-11-21,EN250,South,404,401.24792,2.7520751953125,0,0
2025-11-21,EN250,West,396,411.70963,-15.709625244140625,0,0
2025-11-21,EN500,Central,261,236.30371,24.6962890625,0,0
2025-11-21,EN500,East,243,248.50076,-5.500762939453125,0,0
2025-11-21,EN500,North,285,260.54395,24.4560546875,0,0
2025-11-21,EN500,South,314,285.5201,28.479888916015625,0,0
2025-11-21,EN500,West,236,295.2939,-59.293914794921875,0,0
2025-11-21,LM250,Central,371,412.9312,-41.93121337890625,0,0
2025-11-21,LM250,East,429,439.56314,-10.563140869140625,0,0
2025-11-21,LM250,North,409,476.01773,-67.01773071289062,0,0
2025-11-21,LM250,South,482,501.25705,-19.257049560546875,0,0
2025-11-21,LM250,West,506,528.757,-22.75701904296875,0,0
2025-11-21,LM500,Central,690,700.3549,-10.35491943359375,1,0
2025-11-21,LM500,East,637,634.1502,2.84979248046875,0,0
2025-11-21,LM500,North,774,651.39276,122.60723876953125,0,0
2025-11-21,LM500,South,633,687.6287,-54.62872314453125,0,0
2025-11-21,LM500,West,1079,901.67065,177.329345703125,1,0
2025-11-21,OR1000,Central,330,340.4504,-10.450408935546875,0,0
2025-11-21,OR1000,East,358,381.49765,-23.497650146484375,0,0
2025-11-21,OR1000,North,529,468.11984,60.880157470703125,1,0
2025-11-21,OR1000,South,424,441.23904,-17.239044189453125,0,0
2025-11-21,OR1000,West,579,529.57306,49.42694091796875,1,0
2025-11-21,OR500,Central,535,468.0937,66.90631103515625,0,0
2025-11-21,OR500,East,497,510.98956,-13.98956298828125,0,0
2025-11-21,OR500,North,437,540.25635,-103.25634765625,0,0
2025-11-21,OR500,South,613,615.88324,-2.88323974609375,0,0
2025-11-21,OR500,West,754,724.74414,29.255859375,1,0
2025-11-21,WT1000,Central,756,834.2323,-78.2322998046875,0,0
2025-11-21,WT1000,East,732,873.97736,-141.97735595703125,0,0
2025-11-21,WT1000,North,1020,890.2638,129.7362060546875,0,0
2025-11-21,WT1000,South,1039,1022.38,16.6199951171875,0,0
2025-11-21,WT1000,West,1011,915.05695,95.94305419921875,0,0
2025-11-22,BB1000,Central,473,533.5202,-60.52020263671875,0,0
2025-11-22,BB1000,East,582,565.78986,16.21014404296875,0,0
2025-11-22,BB1000,North,667,612.20465,54.79534912109375,0,0
2025-11-22,BB1000,South,747,676.7821,70.2178955078125,0,0
2025-11-22,BB1000,West,771,683.5498,87.4501953125,0,0
2025-11-22,BB250,Central,686,614.1358,71.86419677734375,0,0
2025-11-22,BB250,East,760,643.1957,116.8043212890625,0,0
2025-11-22,BB250,North,635,650.1014,-15.10137939453125,0,0
2025-11-22,BB250,South,740,717.5979,22.402099609375,0,0
2025-11-22,BB250,West,742,766.5824,-24.5823974609375,0,0
2025-11-22,BB500,Central,938,821.8695,116.1304931640625,0,0
2025-11-22,BB500,East,774,954.1034,-180.1033935546875,0,0
2025-11-22,BB500,North,1355,1184.9897,170.01025390625,1,0
2025-11-22,BB500,South,944,979.13214,-35.13214111328125,0,0
2025-11-22,BB500,West,1079,1079.2413,-0.2413330078125,0,0
2025-11-22,EN250,Central,383,378.39975,4.600250244140625,0,0
2025-11-22,EN250,East,331,388.15225,-57.152252197265625,0,0
2025-11-22,EN250,North,416,406.85245,9.147552490234375,0,0
2025-11-22,EN250,South,484,458.06207,25.93792724609375,0,0
2025-11-22,EN250,West,528,470.92014,57.079864501953125,0,0
2025-11-22,EN500,Central,238,271.2209,-33.22088623046875,0,0
2025-11-22,EN500,East,335,282.71014,52.28985595703125,0,0
2025-11-22,EN500,North,330,299.92755,30.07244873046875,0,0
2025-11-22,EN500,South,340,331.41995,8.580047607421875,0,0
2025-11-22,EN500,West,318,335.0776,-17.077606201171875,0,0
2025-11-22,LM250,Central,455,469.16064,-14.16064453125,0,0
2025-11-22,LM250,East,523,500.04953,22.950469970703125,0,0
2025-11-22,LM250,North,471,518.3068,-47.30682373046875,0,0
2025-11-22,LM250,South,573,577.8454,-4.84539794921875,0,0
2025-11-22,LM250,West,737,783.22437,-46.224365234375,1,0
2025-11-22,LM500,Central,638,665.9376,-27.9376220703125,0,0
2025-11-22,LM500,East,846,717.9041,128.09588623046875,0,0
2025-11-22,LM500,North,936,950.76483,-14.76483154296875,1,0
2025-11-22,LM500,South,840,787.52313,52.47686767578125,0,0
2025-11-22,LM500,West,758,830.27966,-72.2796630859375,0,0
2025-11-22,OR1000,Central,420,390.73053,29.26947021484375,0,0
2025-11-22,OR1000,East,513,430.8586,82.14138793945312,0,0
2025-11-22,OR1000,North,434,443.83044,-9.8304443359375,0,0
2025-11-22,OR1000,South,512,501.37592,10.62408447265625,0,0
2025-11-22,OR1000,West,548,516.1927,31.80731201171875,0,0
2025-11-22,OR500,Central,552,529.29297,22.70703125,0,0
2025-11-22,OR500,East,711,603.34247,107.65753173828125,0,0
2025-11-22,OR500,North,607,620.2482,-13.24822998046875,0,0
2025-11-22,OR500,South,800,680.6969,119.3031005859375,0,0
2025-11-22,OR500,West,836,769.1133,66.88671875,0,0
2025-11-22,WT1000,Central,1121,966.3991,154.60089111328125,0,0
2025-11-22,WT1000,East,1105,951.9648,153.03521728515625,0,0
2025-11-22,WT1000,North,992,1011.50964,-19.5096435546875,0,0
2025-11-22,WT1000,South,1098,1021.7989,76.20111083984375,0,0
2025-11-22,WT1000,West,1323,1123.4067,199.59326171875,0,0
2025-11-23,BB1000,Central,481,516.7284,-35.7283935546875,0,0
2025-11-23,BB1000,East,515,521.7148,-6.71478271484375,0,0
2025-11-23,BB1000,North,594,619.86316,-25.8631591796875,0,0
2025-11-23,BB1000,South,523,670.7996,-147.79962158203125,0,0
2025-11-23,BB1000,West,666,689.1692,-23.169189453125,0,0
2025-11-23,BB250,Central,557,611.4942,-54.49420166015625,0,0
2025-11-23,BB250,East,694,632.6956,61.30438232421875,0,0
2025-11-23,BB250,North,607,660.7228,-53.7227783203125,0,0
2025-11-23,BB250,South,773,757.00494,15.99505615234375,0,0
2025-11-23,BB250,West,647,780.7911,-133.79107666015625,0,0
2025-11-23,BB500,Central,1023,860.43384,162.566162109375,0,0
2025-11-23,BB500,East,1043,941.3981,101.6019287109375,0,0
2025-11-23,BB500,North,987,930.12256,56.87744140625,0,0
2025-11-23,BB500,South,919,1005.85815,-86.858154296875,0,0
2025-11-23,BB500,West,1309,1044.7599,264.2401123046875,0,0
2025-11-23,EN250,Central,380,382.6526,-2.652587890625,0,0
2025-11-23,EN250,East,418,390.2239,27.776092529296875,0,0
2025-11-23,EN250,North,420,407.605,12.394989013671875,0,0
2025-11-23,EN250,South,514,465.0204,48.9796142578125,0,0
2025-11-23,EN250,West,570,469.60632,100.3936767578125,0,0
2025-11-23,EN500,Central,294,273.94226,20.0577392578125,0,0
2025-11-23,EN500,East,350,280.7184,69.28158569335938,0,0
2025-11-23,EN500,North,239,301.29413,-62.29412841796875,0,0
2025-11-23,EN500,South,354,335.75934,18.24066162109375,0,0
2025-11-23,EN500,West,336,325.46225,10.537750244140625,0,0
2025-11-23,LM250,Central,690,525.903,164.09698486328125,1,0
2025-11-23,LM250,East,472,498.41455,-26.41455078125,0,0
2025-11-23,LM250,North,570,547.4396,22.5604248046875,0,0
2025-11-23,LM250,South,470,555.7471,-85.7470703125,0,0
2025-11-23,LM250,West,566,624.61865,-58.61865234375,0,0
2025-11-23,LM500,Central,929,848.9575,80.04248046875,1,0
2025-11-23,LM500,East,721,690.7662,30.23382568359375,0,0
2025-11-23,LM500,North,709,741.32056,-32.320556640625,0,0
2025-11-23,LM500,South,837,784.36993,52.63006591796875,0,0
2025-11-23,LM500,West,877,865.0868,11.9132080078125,0,0
2025-11-23,OR1000,Central,344,388.48334,-44.48333740234375,0,0
2025-11-23,OR1000,East,472,461.68356,10.316436767578125,0,0
2025-11-23,OR1000,North,427,448.66534,-21.66534423828125,0,0
2025-11-23,OR1000,South,479,482.05634,-3.05633544921875,0,0
2025-11-23,OR1000,West,432,515.10876,-83.1087646484375,0,0
2025-11-23,OR500,Central,666,698.11725,-32.11724853515625,1,0
2025-11-23,OR500,East,560,588.5847,-28.584716796875,0,0
2025-11-23,OR500,North,626,642.694,-16.6939697265625,0,0
2025-11-23,OR500,South,942,845.4752,96.5247802734375,1,0
2025-11-23,OR500,West,742,751.3349,-9.33489990234375,0,0
2025-11-23,WT1000,Central,1179,959.4048,219.59521484375,0,0
2025-11-23,WT1000,East,1007,978.63916,28.36083984375,0,0
2025-11-23,WT1000,North,1107,966.30707,140.69293212890625,0,0
2025-11-23,WT1000,South,1186,1042.1315,143.8685302734375,0,0
2025-11-23,WT1000,West,1246,1134.7642,111.23583984375,0,0
2025-11-24,BB1000,Central,429,456.32172,-27.32171630859375,0,0
2025-11-24,BB1000,East,517,494.32413,22.675872802734375,0,0
2025-11-24,BB1000,North,531,527.02515,3.974853515625,0,0
2025-11-24,BB1000,South,440,565.89197,-125.8919677734375,0,0
2025-11-24,BB1000,West,595,590.01904,4.98095703125,0,0
2025-11-24,BB250,Central,484,541.204,-57.2039794921875,0,0
2025-11-24,BB250,East,484,545.2227,-61.22271728515625,0,0
2025-11-24,BB250,North,486,568.4599,-82.45989990234375,0,0
2025-11-24,BB250,South,651,634.6555,16.344482421875,0,0
2025-11-24,BB250,West,719,663.269,55.73101806640625,0,0
2025-11-24,BB500,Central,750,813.1152,-63.11517333984375,0,0
2025-11-24,BB500,East,883,851.0461,31.95391845703125,0,0
2025-11-24,BB500,North,813,879.75134,-66.7513427734375,0,0
2025-11-24,BB500,South,819,868.9622,-49.96221923828125,0,0
2025-11-24,BB500,West,1047,957.7855,89.2144775390625,0,0
2025-11-24,EN250,Central,331,331.2806,-0.280609130859375,0,0
2025-11-24,EN250,East,355,338.5946,16.4053955078125,0,0
2025-11-24,EN250,North,387,364.33505,22.664947509765625,0,0
2025-11-24,EN250,South,385,404.40802,-19.40802001953125,0,0
2025-11-24,EN250,West,547,519.34326,27.65673828125,1,0
2025-11-24,EN500,Central,260,237.71141,22.288589477539062,0,0
2025-11-24,EN500,East,255,264.66318,-9.663177490234375,0,0
2025-11-24,EN500,North,286,260.66193,25.33807373046875,0,0
2025-11-24,EN500,South,320,295.6628,24.337188720703125,0,0
2025-11-24,EN500,West,333,289.9382,43.061798095703125,0,0
2025-11-24,LM250,Central,407,409.27875,-2.27874755859375,0,0
2025-11-24,LM250,East,426,574.29083,-148.29083251953125,1,0
2025-11-24,LM250,North,526,471.04922,54.950775146484375,0,0
2025-11-24,LM250,South,486,498.5906,-12.590606689453125,0,0
2025-11-24,LM250,West,631,542.4571,88.54290771484375,0,0
2025-11-24,LM500,Central,528,583.27,-55.27001953125,0,0
2025-11-24,LM500,East,663,618.024,44.97601318359375,0,0
2025-11-24,LM500,North,625,654.6026,-29.60260009765625,0,0
2025-11-24,LM500,South,910,701.08026,208.91973876953125,0,0
2025-11-24,LM500,West,773,714.8131,58.1868896484375,0,0
2025-11-24,OR1000,Central,368,345.85944,22.14056396484375,0,0
2025-11-24,OR1000,East,377,356.51944,20.480560302734375,0,0
2025-11-24,OR1000,North,438,388.5496,49.450408935546875,0,0
2025-11-24,OR1000,South,552,435.11526,116.88473510742188,0,0
2025-11-24,OR1000,West,446,442.7546,3.245391845703125,0,0
2025-11-24,OR500,Central,434,478.70505,-44.705047607421875,0,0
2025-11-24,OR500,East,546,521.5075,24.49249267578125,0,0
2025-11-24,OR500,North,597,546.06946,50.9305419921875,0,0
2025-11-24,OR500,South,575,586.65173,-11.6517333984375,0,0
2025-11-24,OR500,West,632,660.52594,-28.52593994140625,0,0
2025-11-24,WT1000,Central,788,814.3192,-26.3192138671875,0,0
2025-11-24,WT1000,East,986,848.60925,137.3907470703125,0,0
2025-11-24,WT1000,North,872,920.2753,-48.27532958984375,0,0
2025-11-24,WT1000,South,988,911.7,76.29998779296875,0,0
2025-11-24,WT1000,West,1164,960.21594,203.7840576171875,0,0
2025-11-25,BB1000,Central,469,459.97308,9.02691650390625,0,0
2025-11-25,BB1000,East,513,494.00494,18.99505615234375,0,0
2025-11-25,BB1000,North,538,526.8789,11.12109375,0,0
2025-11-25,BB1000,South,561,614.67163,-53.671630859375,0,0
2025-11-25,BB1000,West,488,604.3772,-116.377197265625,0,0
2025-11-25,BB250,Central,499,538.70825,-39.708251953125,0,0
2025-11-25,BB250,East,588,548.0677,39.93231201171875,0,0
2025-11-25,BB250,North,565,586.5378,-21.53778076171875,0,0
2025-11-25,BB250,South,560,626.9944,-66.994384765625,0,0
2025-11-25,BB250,West,619,681.8684,-62.868408203125,0,0
2025-11-25,BB500,Central,777,768.71106,8.2889404296875,0,0
2025-11-25,BB500,East,934,994.4854,-60.48541259765625,1,0
2025-11-25,BB500,North,763,865.3083,-102.30828857421875,0,0
2025-11-25,BB500,South,953,906.9062,46.09381103515625,0,0
2025-11-25,BB500,West,922,907.3371,14.66290283203125,0,0
2025-11-25,EN250,Central,300,336.02814,-36.02813720703125,0,0
2025-11-25,EN250,East,447,344.41467,102.5853271484375,0,0
2025-11-25,EN250,North,421,355.0927,65.90728759765625,0,0
2025-11-25,EN250,South,623,530.01013,92.9898681640625,1,0
2025-11-25,EN250,West,407,414.3745,-7.37451171875,0,0
2025-11-25,EN500,Central,238,237.53918,0.4608154296875,0,0
2025-11-25,EN500,East,232,260.47275,-28.472747802734375,0,0
2025-11-25,EN500,North,262,262.46503,-0.46502685546875,0,0
2025-11-25,EN500,South,331,295.43256,35.56744384765625,0,0
2025-11-25,EN500,West,259,289.25848,-30.25848388671875,0,0
2025-11-25,LM250,Central,455,421.11295,33.887054443359375,0,0
2025-11-25,LM250,East,570,557.1216,12.87841796875,1,0
2025-11-25,LM250,North,577,638.6417,-61.6417236328125,1,0
2025-11-25,LM250,South,530,486.71356,43.28643798828125,0,0
2025-11-25,LM250,West,485,539.94,-54.94000244140625,0,0
2025-11-25,LM500,Central,535,602.39087,-67.390869140625,0,0
2025-11-25,LM500,East,680,618.1361,61.8638916015625,0,0
2025-11-25,LM500,North,842,647.2713,194.72869873046875,0,0
2025-11-25,LM500,South,706,708.9677,-2.96771240234375,0,0
2025-11-25,LM500,West,740,743.2945,-3.29449462890625,0,0
2025-11-25,OR1000,Central,333,347.60287,-14.602874755859375,0,0
2025-11-25,OR1000,East,416,452.69376,-36.693756103515625,1,0
2025-11-25,OR1000,North,437,381.52676,55.473236083984375,0,0
2025-11-25,OR1000,South,384,446.68756,-62.68756103515625,0,0
2025-11-25,OR1000,West,421,453.36685,-32.366851806640625,0,0
2025-11-25,OR500,Central,543,477.00333,65.99667358398438,0,0
2025-11-25,OR500,East,635,534.1637,100.8363037109375,0,0
2025-11-25,OR500,North,641,548.3833,92.61669921875,0,0
2025-11-25,OR500,South,583,588.6534,-5.65338134765625,0,0
2025-11-25,OR500,West,592,655.43713,-63.4371337890625,0,0
2025-11-25,WT1000,Central,906,791.4868,114.51318359375,0,0
2025-11-25,WT1000,East,985,875.07965,109.92034912109375,0,0
2025-11-25,WT1000,North,950,888.53235,61.4676513671875,0,0
2025-11-25,WT1000,South,962,971.32355,-9.32354736328125,0,0
2025-11-25,WT1000,West,1045,965.4053,79.5947265625,0,0
2025-11-26,BB1000,Central,424,456.56927,-32.56927490234375,0,0
2025-11-26,BB1000,East,536,495.96893,40.03106689453125,0,0
2025-11-26,BB1000,North,490,528.00867,-38.0086669921875,0,0
2025-11-26,BB1000,South,635,571.0071,63.992919921875,0,0
2025-11-26,BB1000,West,568,591.87335,-23.87335205078125,0,0
2025-11-26,BB250,Central,590,549.45886,40.5411376953125,0,0
2025-11-26,BB250,East,568,541.91754,26.08245849609375,0,0
2025-11-26,BB250,North,481,577.5585,-96.5584716796875,0,0
2025-11-26,BB250,South,602,624.3309,-22.33087158203125,0,0
2025-11-26,BB250,West,686,670.9236,15.076416015625,0,0
2025-11-26,BB500,Central,795,776.04224,18.957763671875,0,0
2025-11-26,BB500,East,748,807.5373,-59.53729248046875,0,0
2025-11-26,BB500,North,933,856.2311,76.7689208984375,0,0
2025-11-26,BB500,South,897,915.3735,-18.37347412109375,0,0
2025-11-26,BB500,West,975,896.12836,78.87164306640625,0,0
2025-11-26,EN250,Central,282,329.89374,-47.89373779296875,0,0
2025-11-26,EN250,East,351,345.59543,5.404571533203125,0,0
2025-11-26,EN250,North,443,455.8199,-12.81988525390625,1,0
2025-11-26,EN250,South,409,394.7766,14.223388671875,0,0
2025-11-26,EN250,West,353,412.28677,-59.286773681640625,0,0
2025-11-26,EN500,Central,269,234.68123,34.31877136230469,0,0
2025-11-26,EN500,East,227,262.46454,-35.46453857421875,0,0
2025-11-26,EN500,North,232,263.76355,-31.7635498046875,0,0
2025-11-26,EN500,South,260,293.31137,-33.311370849609375,0,0
2025-11-26,EN500,West,244,288.07422,-44.07421875,0,0
2025-11-26,LM250,Central,449,415.7474,33.252593994140625,0,0
2025-11-26,LM250,East,466,437.91724,28.082763671875,0,0
2025-11-26,LM250,North,513,491.7587,21.241302490234375,0,0
2025-11-26,LM250,South,601,492.00433,108.99566650390625,0,0
2025-11-26,LM250,West,540,545.63745,-5.637451171875,0,0
2025-11-26,LM500,Central,617,591.2713,25.72869873046875,0,0
2025-11-26,LM500,East,498,616.91583,-118.91583251953125,0,0
2025-11-26,LM500,North,753,688.20166,64.79833984375,0,0
2025-11-26,LM500,South,729,678.398,50.60198974609375,0,0
2025-11-26,LM500,West,786,736.65594,49.34405517578125,0,0
2025-11-26,OR1000,Central,423,338.86084,84.13916015625,0,0
2025-11-26,OR1000,East,424,363.0735,60.926513671875,0,0
2025-11-26,OR1000,North,401,392.69324,8.3067626953125,0,0
2025-11-26,OR1000,South,465,431.4511,33.54888916015625,0,0
2025-11-26,OR1000,West,477,441.82184,35.17816162109375,0,0
2025-11-26,OR500,Central,489,470.68372,18.3162841796875,0,0
2025-11-26,OR500,East,561,532.93835,28.0616455078125,0,0
2025-11-26,OR500,North,523,533.2304,-10.23040771484375,0,0
2025-11-26,OR500,South,601,580.853,20.14697265625,0,0
2025-11-26,OR500,West,607,606.26245,0.737548828125,0,0
2025-11-26,WT1000,Central,931,805.54315,125.45684814453125,0,0
2025-11-26,WT1000,East,855,848.0878,6.91217041015625,0,0
2025-11-26,WT1000,North,934,900.6727,33.3272705078125,0,0
2025-11-26,WT1000,South,1097,917.9753,179.02471923828125,0,0
2025-11-26,WT1000,West,1254,1300.8529,-46.8529052734375,1,0
2025-11-27,BB1000,Central,554,447.20267,106.79733276367188,0,0
2025-11-27,BB1000,East,418,499.1676,-81.1676025390625,0,0
2025-11-27,BB1000,North,578,536.9553,41.044677734375,0,0
2025-11-27,BB1000,South,607,564.78,42.219970703125,0,0
2025-11-27,BB1000,West,534,583.36316,-49.3631591796875,0,0
2025-11-27,BB250,Central,630,533.47144,96.528564453125,0,0
2025-11-27,BB250,East,521,550.314,-29.31402587890625,0,0
2025-11-27,BB250,North,652,583.1174,68.88262939453125,0,0
2025-11-27,BB250,South,607,633.0284,-26.02838134765625,0,0
2025-11-27,BB250,West,800,671.24536,128.754638671875,0,0
2025-11-27,BB500,Central,772,776.32196,-4.32196044921875,0,0
2025-11-27,BB500,East,938,1002.95026,-64.95025634765625,1,0
2025-11-27,BB500,North,691,859.4414,-168.44140625,0,0
2025-11-27,BB500,South,943,893.03955,49.96044921875,0,0
2025-11-27,BB500,West,940,910.93335,29.066650390625,0,0
2025-11-27,EN250,Central,296,334.85486,-38.8548583984375,0,0
2025-11-27,EN250,East,342,346.33188,-4.331878662109375,0,0
2025-11-27,EN250,North,363,364.1308,-1.13079833984375,0,0
2025-11-27,EN250,South,338,406.2662,-68.26620483398438,0,0
2025-11-27,EN250,West,460,414.7093,45.29071044921875,0,0
2025-11-27,EN500,Central,175,240.56277,-65.56277465820312,0,0
2025-11-27,EN500,East,267,249.62607,17.373931884765625,0,0
2025-11-27,EN500,North,217,262.70746,-45.70745849609375,0,0
2025-11-27,EN500,South,304,295.39938,8.600616455078125,0,0
2025-11-27,EN500,West,372,290.08987,81.91012573242188,0,0
2025-11-27,LM250,Central,397,412.83347,-15.833465576171875,0,0
2025-11-27,LM250,East,490,442.32916,47.67083740234375,0,0
2025-11-27,LM250,North,434,478.36438,-44.3643798828125,0,0
2025-11-27,LM250,South,470,492.6992,-22.699188232421875,0,0
2025-11-27,LM250,West,525,549.2624,-24.26239013671875,0,0
2025-11-27,LM500,Central,573,585.28503,-12.2850341796875,0,0
2025-11-27,LM500,East,573,633.6516,-60.651611328125,0,0
2025-11-27,LM500,North,557,689.0115,-132.011474609375,0,0
2025-11-27,LM500,South,662,675.58167,-13.5816650390625,0,0
2025-11-27,LM500,West,819,746.91797,72.08203125,0,0
2025-11-27,OR1000,Central,315,342.5357,-27.53570556640625,0,0
2025-11-27,OR1000,East,345,377.46844,-32.46844482421875,0,0
2025-11-27,OR1000,North,523,477.41885,45.581146240234375,1,0
2025-11-27,OR1000,South,439,431.71265,7.287353515625,0,0
2025-11-27,OR1000,West,486,445.0352,40.964813232421875,0,0
2025-11-27,OR500,Central,456,475.171,-19.170989990234375,0,0
2025-11-27,OR500,East,511,536.9586,-25.9586181640625,0,0
2025-11-27,OR500,North,558,542.2171,15.78289794921875,0,0
2025-11-27,OR500,South,603,581.35516,21.64483642578125,0,0
2025-11-27,OR500,West,511,639.23505,-128.23504638671875,0,0
2025-11-27,WT1000,Central,888,831.0243,56.9757080078125,0,0
2025-11-27,WT1000,East,989,835.646,153.35400390625,0,0
2025-11-27,WT1000,North,1193,877.35944,315.64056396484375,0,0
2025-11-27,WT1000,South,886,903.80756,-17.80755615234375,0,0
2025-11-27,WT1000,West,1191,1018.1103,172.88970947265625,0,0
2025-11-28,BB1000,Central,470,459.9054,10.0946044921875,0,0
2025-11-28,BB1000,East,528,495.7201,32.2799072265625,0,0
2025-11-28,BB1000,North,576,525.29376,50.70623779296875,0,0
2025-11-28,BB1000,South,659,576.8457,82.154296875,0,0
2025-11-28,BB1000,West,569,572.0284,-3.02838134765625,0,0
2025-11-28,BB250,Central,447,547.5843,-100.58428955078125,0,0
2025-11-28,BB250,East,610,534.8423,75.15771484375,0,0
2025-11-28,BB250,North,811,717.0628,93.93719482421875,1,0
2025-11-28,BB250,South,599,610.6786,-11.6785888671875,0,0
2025-11-28,BB250,West,678,686.18567,-8.1856689453125,0,0
2025-11-28,BB500,Central,796,781.77344,14.2265625,0,0
2025-11-28,BB500,East,1077,1074.3518,2.648193359375,1,0
2025-11-28,BB500,North,839,869.36566,-30.36566162109375,0,0
2025-11-28,BB500,South,958,919.52234,38.4776611328125,0,0
2025-11-28,BB500,West,912,889.4013,22.59869384765625,0,0
2025-11-28,EN250,Central,258,328.36914,-70.369140625,0,0
2025-11-28,EN250,East,322,347.82318,-25.82318115234375,0,0
2025-11-28,EN250,North,345,362.3591,-17.359100341796875,0,0
2025-11-28,EN250,South,431,398.45438,32.545623779296875,0,0
2025-11-28,EN250,West,387,413.89444,-26.894439697265625,0,0
2025-11-28,EN500,Central,206,241.80519,-35.80519104003906,0,0
2025-11-28,EN500,East,247,253.02449,-6.0244903564453125,0,0
2025-11-28,EN500,North,262,251.97273,10.027267456054688,0,0
2025-11-28,EN500,South,273,290.9778,-17.977813720703125,0,0
2025-11-28,EN500,West,340,289.41394,50.5860595703125,0,0
2025-11-28,LM250,Central,553,511.59558,41.4044189453125,1,0
2025-11-28,LM250,East,494,442.25967,51.740325927734375,0,0
2025-11-28,LM250,North,472,480.47177,-8.471771240234375,0,0
2025-11-28,LM250,South,535,503.41602,31.583984375,0,0
