plant_id,warehouse_id,sku,shipment_cases,transport_cost_per_case,handling_cost_per_case,week_start,distribution_cost
P01,WH_Delhi,WT1000,554.9215,2.0,1.2,2025-10-20,1775.7488000000003
P02,WH_Mumbai,BB1000,363.156,5.0,1.4,2025-10-20,2324.1984
P02,WH_Mumbai,BB250,205.23942,5.0,1.4,2025-10-20,1313.532288
P02,WH_Mumbai,BB500,294.26554,5.0,1.4,2025-10-20,1883.299456
P02,WH_Mumbai,EN250,135.72098,5.0,1.4,2025-10-20,868.614272
P02,WH_Mumbai,EN500,95.295986,5.0,1.4,2025-10-20,609.8943104
P02,WH_Mumbai,LM250,180.27062,5.0,1.4,2025-10-20,1153.731968
P02,WH_Mumbai,LM500,246.17745,5.0,1.4,2025-10-20,1575.53568
P02,WH_Mumbai,OR1000,286.86519,5.0,1.4,2025-10-20,1835.937216
P02,WH_Mumbai,OR500,198.18103,5.0,1.4,2025-10-20,1268.358592
P02,WH_Mumbai,WT1000,594.8285,5.0,1.4,2025-10-20,3806.9024
P02,WH_Bangalore,BB1000,357.81408,2.0,1.3,2025-10-20,1180.7864639999998
P02,WH_Bangalore,BB250,203.80144,2.0,1.3,2025-10-20,672.544752
P02,WH_Bangalore,BB500,288.02026,2.0,1.3,2025-10-20,950.466858
P02,WH_Bangalore,EN250,126.61313,2.0,1.3,2025-10-20,417.82332899999994
P02,WH_Bangalore,EN500,85.688515,2.0,1.3,2025-10-20,282.77209949999997
P02,WH_Bangalore,LM250,173.33631,2.0,1.3,2025-10-20,572.009823
P02,WH_Bangalore,LM500,224.72184,2.0,1.3,2025-10-20,741.5820719999999
P02,WH_Bangalore,OR1000,273.68783,2.0,1.3,2025-10-20,903.169839
P02,WH_Bangalore,OR500,204.10893,2.0,1.3,2025-10-20,673.5594689999999
P02,WH_Bangalore,WT1000,585.82144,2.0,1.3,2025-10-20,1933.210752
P02,WH_Hyderabad,BB1000,164.62233,3.5,1.15,2025-10-20,765.4938345
P02,WH_Hyderabad,BB250,97.193089,3.5,1.15,2025-10-20,451.94786385000003
P02,WH_Hyderabad,BB500,140.20982,3.5,1.15,2025-10-20,651.975663
P02,WH_Hyderabad,EN250,62.977118,3.5,1.15,2025-10-20,292.84359870000003
P02,WH_Hyderabad,EN500,47.132697,3.5,1.15,2025-10-20,219.16704105000002
P02,WH_Hyderabad,LM250,84.783281,3.5,1.15,2025-10-20,394.24225665000006
P02,WH_Hyderabad,LM500,102.50649,3.5,1.15,2025-10-20,476.65517850000003
P02,WH_Hyderabad,OR1000,142.39184,3.5,1.15,2025-10-20,662.122056
P02,WH_Hyderabad,OR500,90.334404,3.5,1.15,2025-10-20,420.0549786000001
P02,WH_Hyderabad,WT1000,289.3296,3.5,1.15,2025-10-20,1345.3826400000003
P03,WH_Kolkata,BB1000,308.71146,2.0,1.1,2025-10-20,957.005526
P03,WH_Kolkata,BB250,177.06158,2.0,1.1,2025-10-20,548.890898
P03,WH_Kolkata,BB500,261.38196,2.0,1.1,2025-10-20,810.284076
P03,WH_Kolkata,EN250,105.38517,2.0,1.1,2025-10-20,326.694027
P03,WH_Kolkata,EN500,77.09316,2.0,1.1,2025-10-20,238.988796
P03,WH_Kolkata,LM250,132.79585,2.0,1.1,2025-10-20,411.66713500000003
P03,WH_Kolkata,LM500,213.71821,2.0,1.1,2025-10-20,662.5264510000001
P03,WH_Kolkata,OR1000,233.13911,2.0,1.1,2025-10-20,722.731241
P03,WH_Kolkata,OR500,172.85305,2.0,1.1,2025-10-20,535.844455
P03,WH_Kolkata,WT1000,550.66508,2.0,1.1,2025-10-20,1707.061748
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-10-20,491.9825
P03,WH_Hyderabad,BB250,69.316663,3.0,1.15,2025-10-20,287.66415145
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-10-20,419.87625
P03,WH_Hyderabad,EN250,41.383332,3.0,1.15,2025-10-20,171.74082780000003
P03,WH_Hyderabad,EN500,29.175,3.0,1.15,2025-10-20,121.07625000000002
P03,WH_Hyderabad,LM250,52.374995,3.0,1.15,2025-10-20,217.35622925
P03,WH_Hyderabad,LM500,74.516672,3.0,1.15,2025-10-20,309.2441888
P03,WH_Hyderabad,OR1000,89.800004,3.0,1.15,2025-10-20,372.67001660000005
P03,WH_Hyderabad,OR500,63.350001,3.0,1.15,2025-10-20,262.90250415
P03,WH_Hyderabad,WT1000,208.26666,3.0,1.15,2025-10-20,864.3066390000001
P01,WH_Delhi,BB1000,320.79025,2.0,1.2,2025-10-27,1026.5288
P01,WH_Delhi,BB250,187.34035,2.0,1.2,2025-10-27,599.4891200000001
P01,WH_Delhi,BB500,257.20107,2.0,1.2,2025-10-27,823.0434240000001
P01,WH_Delhi,EN250,107.63978,2.0,1.2,2025-10-27,344.44729600000005
P01,WH_Delhi,EN500,86.330378,2.0,1.2,2025-10-27,276.2572096
P01,WH_Delhi,LM250,137.88836,2.0,1.2,2025-10-27,441.24275200000005
P01,WH_Delhi,LM500,200.69375,2.0,1.2,2025-10-27,642.22
P01,WH_Delhi,OR1000,241.3992,2.0,1.2,2025-10-27,772.4774400000001
P01,WH_Delhi,OR500,168.45914,2.0,1.2,2025-10-27,539.069248
P01,WH_Delhi,WT1000,541.11577,2.0,1.2,2025-10-27,1731.5704640000001
P02,WH_Mumbai,BB1000,367.19798,5.0,1.4,2025-10-27,2350.067072
P02,WH_Mumbai,BB250,207.52697,5.0,1.4,2025-10-27,1328.172608
P02,WH_Mumbai,BB500,300.58691,5.0,1.4,2025-10-27,1923.756224
P02,WH_Mumbai,EN250,129.47586,5.0,1.4,2025-10-27,828.6455040000001
P02,WH_Mumbai,EN500,91.861245,5.0,1.4,2025-10-27,587.911968
P02,WH_Mumbai,LM250,182.19234,5.0,1.4,2025-10-27,1166.030976
P02,WH_Mumbai,LM500,232.49893,5.0,1.4,2025-10-27,1487.993152
P02,WH_Mumbai,OR1000,283.40656,5.0,1.4,2025-10-27,1813.8019840000002
P02,WH_Mumbai,OR500,192.24503,5.0,1.4,2025-10-27,1230.3681920000001
P02,WH_Mumbai,WT1000,577.81859,5.0,1.4,2025-10-27,3698.038976
P02,WH_Bangalore,BB1000,356.92488,2.0,1.3,2025-10-27,1177.8521039999998
P02,WH_Bangalore,BB250,196.36538,2.0,1.3,2025-10-27,648.0057539999999
P02,WH_Bangalore,BB500,300.59288,2.0,1.3,2025-10-27,991.9565039999999
P02,WH_Bangalore,EN250,133.3059,2.0,1.3,2025-10-27,439.90947
P02,WH_Bangalore,EN500,85.47392,2.0,1.3,2025-10-27,282.063936
P02,WH_Bangalore,LM250,165.74622,2.0,1.3,2025-10-27,546.9625259999999
P02,WH_Bangalore,LM500,224.8173,2.0,1.3,2025-10-27,741.8970899999999
P02,WH_Bangalore,OR1000,267.4787,2.0,1.3,2025-10-27,882.67971
P02,WH_Bangalore,OR500,192.45237,2.0,1.3,2025-10-27,635.092821
P02,WH_Bangalore,WT1000,599.85099,2.0,1.3,2025-10-27,1979.508267
P02,WH_Hyderabad,BB1000,186.06912,3.5,1.15,2025-10-27,865.2214080000001
P02,WH_Hyderabad,BB250,88.430611,3.5,1.15,2025-10-27,411.20234115000005
P02,WH_Hyderabad,BB500,130.36306,3.5,1.15,2025-10-27,606.188229
P02,WH_Hyderabad,EN250,61.90557,3.5,1.15,2025-10-27,287.8609005
P02,WH_Hyderabad,EN500,42.54006,3.5,1.15,2025-10-27,197.811279
P02,WH_Hyderabad,LM250,75.761802,3.5,1.15,2025-10-27,352.29237930000005
P02,WH_Hyderabad,LM500,99.567824,3.5,1.15,2025-10-27,462.99038160000003
P02,WH_Hyderabad,OR1000,121.93604,3.5,1.15,2025-10-27,567.0025860000001
P02,WH_Hyderabad,OR500,87.360632,3.5,1.15,2025-10-27,406.2269388
P02,WH_Hyderabad,WT1000,277.96454,3.5,1.15,2025-10-27,1292.5351110000001
P03,WH_Kolkata,BB1000,298.77916,2.0,1.1,2025-10-27,926.2153959999999
P03,WH_Kolkata,BB250,173.60128,2.0,1.1,2025-10-27,538.1639680000001
P03,WH_Kolkata,BB500,260.16502,2.0,1.1,2025-10-27,806.5115620000001
P03,WH_Kolkata,EN250,105.19538,2.0,1.1,2025-10-27,326.105678
P03,WH_Kolkata,EN500,72.86716,2.0,1.1,2025-10-27,225.888196
P03,WH_Kolkata,LM250,145.0158,2.0,1.1,2025-10-27,449.54898000000003
P03,WH_Kolkata,LM500,195.68876,2.0,1.1,2025-10-27,606.635156
P03,WH_Kolkata,OR1000,220.25675,2.0,1.1,2025-10-27,682.795925
P03,WH_Kolkata,OR500,164.41015,2.0,1.1,2025-10-27,509.67146499999996
P03,WH_Kolkata,WT1000,505.33434,2.0,1.1,2025-10-27,1566.536454
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-10-27,491.9825
P03,WH_Hyderabad,BB250,69.316668,3.0,1.15,2025-10-27,287.66417220000005
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-10-27,419.87625
P03,WH_Hyderabad,EN250,41.383329,3.0,1.15,2025-10-27,171.74081535000002
P03,WH_Hyderabad,EN500,29.175,3.0,1.15,2025-10-27,121.07625000000002
P03,WH_Hyderabad,LM250,52.374998,3.0,1.15,2025-10-27,217.3562417
P03,WH_Hyderabad,LM500,74.516667,3.0,1.15,2025-10-27,309.24416805000004
P03,WH_Hyderabad,OR1000,89.800004,3.0,1.15,2025-10-27,372.67001660000005
P03,WH_Hyderabad,OR500,63.350002,3.0,1.15,2025-10-27,262.9025083
P03,WH_Hyderabad,WT1000,208.26666,3.0,1.15,2025-10-27,864.3066390000001
P01,WH_Delhi,BB1000,352.82816,2.0,1.2,2025-11-03,1129.0501120000001
P01,WH_Delhi,BB250,179.10493,2.0,1.2,2025-11-03,573.135776
P01,WH_Delhi,BB500,262.63109,2.0,1.2,2025-11-03,840.419488
P01,WH_Delhi,EN250,107.44949,2.0,1.2,2025-11-03,343.838368
P01,WH_Delhi,EN500,84.513245,2.0,1.2,2025-11-03,270.442384
P01,WH_Delhi,LM250,143.62581,2.0,1.2,2025-11-03,459.602592
P01,WH_Delhi,LM500,214.14243,2.0,1.2,2025-11-03,685.255776
P01,WH_Delhi,OR1000,242.94386,2.0,1.2,2025-11-03,777.4203520000001
P01,WH_Delhi,OR500,171.21045,2.0,1.2,2025-11-03,547.8734400000001
P01,WH_Delhi,WT1000,553.33972,2.0,1.2,2025-11-03,1770.6871040000003
P02,WH_Mumbai,BB1000,357.00518,5.0,1.4,2025-11-03,2284.833152
P02,WH_Mumbai,BB250,208.20319,5.0,1.4,2025-11-03,1332.500416
P02,WH_Mumbai,BB500,283.47382,5.0,1.4,2025-11-03,1814.232448
P02,WH_Mumbai,EN250,126.24088,5.0,1.4,2025-11-03,807.941632
P02,WH_Mumbai,EN500,88.102808,5.0,1.4,2025-11-03,563.8579712
P02,WH_Mumbai,LM250,165.89209,5.0,1.4,2025-11-03,1061.709376
P02,WH_Mumbai,LM500,236.14987,5.0,1.4,2025-11-03,1511.359168
P02,WH_Mumbai,OR1000,282.63244,5.0,1.4,2025-11-03,1808.847616
P02,WH_Mumbai,OR500,187.76886,5.0,1.4,2025-11-03,1201.720704
P02,WH_Mumbai,WT1000,604.22291,5.0,1.4,2025-11-03,3867.026624
P02,WH_Bangalore,BB1000,349.3568,2.0,1.3,2025-11-03,1152.87744
P02,WH_Bangalore,BB250,193.75793,2.0,1.3,2025-11-03,639.4011689999999
P02,WH_Bangalore,BB500,282.66142,2.0,1.3,2025-11-03,932.782686
P02,WH_Bangalore,EN250,130.49262,2.0,1.3,2025-11-03,430.62564599999996
P02,WH_Bangalore,EN500,85.102613,2.0,1.3,2025-11-03,280.8386229
P02,WH_Bangalore,LM250,161.73186,2.0,1.3,2025-11-03,533.715138
P02,WH_Bangalore,LM500,228.79302,2.0,1.3,2025-11-03,755.016966
P02,WH_Bangalore,OR1000,284.38963,2.0,1.3,2025-11-03,938.485779
P02,WH_Bangalore,OR500,193.6464,2.0,1.3,2025-11-03,639.0331199999999
P02,WH_Bangalore,WT1000,566.32522,2.0,1.3,2025-11-03,1868.8732259999997
P02,WH_Hyderabad,BB1000,180.24669,3.5,1.15,2025-11-03,838.1471085000001
P02,WH_Hyderabad,BB250,94.297456,3.5,1.15,2025-11-03,438.4831704
P02,WH_Hyderabad,BB500,141.05362,3.5,1.15,2025-11-03,655.8993330000001
P02,WH_Hyderabad,EN250,60.840975,3.5,1.15,2025-11-03,282.91053375
P02,WH_Hyderabad,EN500,45.717856,3.5,1.15,2025-11-03,212.5880304
P02,WH_Hyderabad,LM250,76.523492,3.5,1.15,2025-11-03,355.83423780000004
P02,WH_Hyderabad,LM500,100.67628,3.5,1.15,2025-11-03,468.14470200000005
P02,WH_Hyderabad,OR1000,114.46268,3.5,1.15,2025-11-03,532.2514620000001
P02,WH_Hyderabad,OR500,81.438807,3.5,1.15,2025-11-03,378.69045255000003
P02,WH_Hyderabad,WT1000,260.84491,3.5,1.15,2025-11-03,1212.9288315000001
P03,WH_Kolkata,BB1000,293.45136,2.0,1.1,2025-11-03,909.6992160000001
P03,WH_Kolkata,BB250,176.84455,2.0,1.1,2025-11-03,548.218105
P03,WH_Kolkata,BB500,265.20569,2.0,1.1,2025-11-03,822.137639
P03,WH_Kolkata,EN250,102.1536,2.0,1.1,2025-11-03,316.67616
P03,WH_Kolkata,EN500,74.026628,2.0,1.1,2025-11-03,229.48254680000002
P03,WH_Kolkata,LM250,132.69595,2.0,1.1,2025-11-03,411.35744500000004
P03,WH_Kolkata,LM500,192.0418,2.0,1.1,2025-11-03,595.32958
P03,WH_Kolkata,OR1000,246.50975,2.0,1.1,2025-11-03,764.1802250000001
P03,WH_Kolkata,OR500,168.84247,2.0,1.1,2025-11-03,523.411657
P03,WH_Kolkata,WT1000,548.32089,2.0,1.1,2025-11-03,1699.7947589999999
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-11-03,491.9825
P03,WH_Hyderabad,BB250,69.31667,3.0,1.15,2025-11-03,287.66418050000004
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-11-03,419.87625
P03,WH_Hyderabad,EN250,41.38333,3.0,1.15,2025-11-03,171.74081950000001
P03,WH_Hyderabad,EN500,29.175002,3.0,1.15,2025-11-03,121.0762583
P03,WH_Hyderabad,LM250,52.374995,3.0,1.15,2025-11-03,217.35622925
P03,WH_Hyderabad,LM500,74.516666,3.0,1.15,2025-11-03,309.24416390000005
P03,WH_Hyderabad,OR1000,89.800002,3.0,1.15,2025-11-03,372.67000830000006
P03,WH_Hyderabad,OR500,63.350004,3.0,1.15,2025-11-03,262.9025166
P03,WH_Hyderabad,WT1000,208.26667,3.0,1.15,2025-11-03,864.3066805000001
P01,WH_Delhi,BB1000,325.45165,2.0,1.2,2025-11-10,1041.44528
P01,WH_Delhi,BB250,177.31659,2.0,1.2,2025-11-10,567.413088
P01,WH_Delhi,BB500,258.09988,2.0,1.2,2025-11-10,825.919616
P01,WH_Delhi,EN250,107.57013,2.0,1.2,2025-11-10,344.224416
P01,WH_Delhi,EN500,80.389425,2.0,1.2,2025-11-10,257.24616000000003
P01,WH_Delhi,LM250,144.55254,2.0,1.2,2025-11-10,462.568128
P01,WH_Delhi,LM500,196.1865,2.0,1.2,2025-11-10,627.7968000000001
P01,WH_Delhi,OR1000,234.23494,2.0,1.2,2025-11-10,749.551808
P01,WH_Delhi,OR500,170.78121,2.0,1.2,2025-11-10,546.499872
P01,WH_Delhi,WT1000,534.85519,2.0,1.2,2025-11-10,1711.5366080000001
P02,WH_Mumbai,BB1000,370.16382,5.0,1.4,2025-11-10,2369.048448
P02,WH_Mumbai,BB250,212.3221,5.0,1.4,2025-11-10,1358.8614400000001
P02,WH_Mumbai,BB500,293.50753,5.0,1.4,2025-11-10,1878.4481919999998
P02,WH_Mumbai,EN250,128.83478,5.0,1.4,2025-11-10,824.542592
P02,WH_Mumbai,EN500,88.180211,5.0,1.4,2025-11-10,564.3533504000001
P02,WH_Mumbai,LM250,174.0488,5.0,1.4,2025-11-10,1113.9123200000001
P02,WH_Mumbai,LM500,229.93643,5.0,1.4,2025-11-10,1471.5931520000001
P02,WH_Mumbai,OR1000,272.07101,5.0,1.4,2025-11-10,1741.254464
P02,WH_Mumbai,OR500,194.3759,5.0,1.4,2025-11-10,1244.00576
P02,WH_Mumbai,WT1000,603.93196,5.0,1.4,2025-11-10,3865.164544
P02,WH_Bangalore,BB1000,364.83005,2.0,1.3,2025-11-10,1203.939165
P02,WH_Bangalore,BB250,199.95486,2.0,1.3,2025-11-10,659.8510379999999
P02,WH_Bangalore,BB500,274.45557,2.0,1.3,2025-11-10,905.703381
P02,WH_Bangalore,EN250,125.22322,2.0,1.3,2025-11-10,413.23662599999994
P02,WH_Bangalore,EN500,88.286338,2.0,1.3,2025-11-10,291.3449154
P02,WH_Bangalore,LM250,157.9367,2.0,1.3,2025-11-10,521.19111
P02,WH_Bangalore,LM500,218.95119,2.0,1.3,2025-11-10,722.538927
P02,WH_Bangalore,OR1000,273.4116,2.0,1.3,2025-11-10,902.25828
P02,WH_Bangalore,OR500,188.00931,2.0,1.3,2025-11-10,620.430723
P02,WH_Bangalore,WT1000,567.92411,2.0,1.3,2025-11-10,1874.149563
P02,WH_Hyderabad,BB1000,169.47816,3.5,1.15,2025-11-10,788.0734440000001
P02,WH_Hyderabad,BB250,91.479304,3.5,1.15,2025-11-10,425.3787636
P02,WH_Hyderabad,BB500,142.80281,3.5,1.15,2025-11-10,664.0330665
P02,WH_Hyderabad,EN250,58.828428,3.5,1.15,2025-11-10,273.55219020000004
P02,WH_Hyderabad,EN500,42.737643,3.5,1.15,2025-11-10,198.73003995000002
P02,WH_Hyderabad,LM250,71.667044,3.5,1.15,2025-11-10,333.2517546
P02,WH_Hyderabad,LM500,113.40565,3.5,1.15,2025-11-10,527.3362725000001
P02,WH_Hyderabad,OR1000,116.7817,3.5,1.15,2025-11-10,543.0349050000001
P02,WH_Hyderabad,OR500,83.899756,3.5,1.15,2025-11-10,390.1338654
P02,WH_Hyderabad,WT1000,305.62516,3.5,1.15,2025-11-10,1421.1569940000002
P03,WH_Kolkata,BB1000,312.08775,2.0,1.1,2025-11-10,967.4720250000001
P03,WH_Kolkata,BB250,180.8034,2.0,1.1,2025-11-10,560.49054
P03,WH_Kolkata,BB500,251.54267,2.0,1.1,2025-11-10,779.782277
P03,WH_Kolkata,EN250,102.61626,2.0,1.1,2025-11-10,318.110406
P03,WH_Kolkata,EN500,73.743894,2.0,1.1,2025-11-10,228.6060714
P03,WH_Kolkata,LM250,133.00128,2.0,1.1,2025-11-10,412.30396800000005
P03,WH_Kolkata,LM500,195.21754,2.0,1.1,2025-11-10,605.1743740000001
P03,WH_Kolkata,OR1000,235.45113,2.0,1.1,2025-11-10,729.898503
P03,WH_Kolkata,OR500,158.63308,2.0,1.1,2025-11-10,491.76254800000004
P03,WH_Kolkata,WT1000,520.00041,2.0,1.1,2025-11-10,1612.001271
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-11-10,491.9825
P03,WH_Hyderabad,BB250,69.316671,3.0,1.15,2025-11-10,287.66418465000004
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-11-10,419.87625
P03,WH_Hyderabad,EN250,41.383331,3.0,1.15,2025-11-10,171.74082365
P03,WH_Hyderabad,EN500,29.174996,3.0,1.15,2025-11-10,121.0762334
P03,WH_Hyderabad,LM250,52.374999,3.0,1.15,2025-11-10,217.35624585000002
P03,WH_Hyderabad,LM500,74.516669,3.0,1.15,2025-11-10,309.24417635
P03,WH_Hyderabad,OR1000,89.800002,3.0,1.15,2025-11-10,372.67000830000006
P03,WH_Hyderabad,OR500,63.349995,3.0,1.15,2025-11-10,262.90247925
P03,WH_Hyderabad,WT1000,208.26667,3.0,1.15,2025-11-10,864.3066805000001
P01,WH_Delhi,BB1000,329.95956,2.0,1.2,2025-11-17,1055.870592
P01,WH_Delhi,BB250,177.48301,2.0,1.2,2025-11-17,567.945632
P01,WH_Delhi,BB500,266.11989,2.0,1.2,2025-11-17,851.583648
P01,WH_Delhi,EN250,107.19697,2.0,1.2,2025-11-17,343.030304
P01,WH_Delhi,EN500,79.521258,2.0,1.2,2025-11-17,254.46802560000003
P01,WH_Delhi,LM250,148.55961,2.0,1.2,2025-11-17,475.390752
P01,WH_Delhi,LM500,203.52678,2.0,1.2,2025-11-17,651.285696
P01,WH_Delhi,OR1000,240.42893,2.0,1.2,2025-11-17,769.3725760000001
P01,WH_Delhi,OR500,164.33167,2.0,1.2,2025-11-17,525.861344
P01,WH_Delhi,WT1000,551.3608,2.0,1.2,2025-11-17,1764.3545600000002
P02,WH_Mumbai,BB1000,361.38507,5.0,1.4,2025-11-17,2312.864448
P02,WH_Mumbai,BB250,214.85117,5.0,1.4,2025-11-17,1375.0474880000002
P02,WH_Mumbai,BB500,296.7581,5.0,1.4,2025-11-17,1899.2518400000001
P02,WH_Mumbai,EN250,126.427,5.0,1.4,2025-11-17,809.1328000000001
P02,WH_Mumbai,EN500,91.954422,5.0,1.4,2025-11-17,588.5083008
P02,WH_Mumbai,LM250,173.42331,5.0,1.4,2025-11-17,1109.9091839999999
P02,WH_Mumbai,LM500,230.00693,5.0,1.4,2025-11-17,1472.0443520000001
P02,WH_Mumbai,OR1000,282.85755,5.0,1.4,2025-11-17,1810.28832
P02,WH_Mumbai,OR500,202.28135,5.0,1.4,2025-11-17,1294.60064
P02,WH_Mumbai,WT1000,574.20526,5.0,1.4,2025-11-17,3674.9136639999997
P02,WH_Bangalore,BB1000,365.16287,2.0,1.3,2025-11-17,1205.0374709999999
P02,WH_Bangalore,BB250,196.32794,2.0,1.3,2025-11-17,647.882202
P02,WH_Bangalore,BB500,291.45435,2.0,1.3,2025-11-17,961.7993549999999
P02,WH_Bangalore,EN250,126.56781,2.0,1.3,2025-11-17,417.673773
P02,WH_Bangalore,EN500,90.395886,2.0,1.3,2025-11-17,298.3064238
P02,WH_Bangalore,LM250,151.72263,2.0,1.3,2025-11-17,500.684679
P02,WH_Bangalore,LM500,212.78238,2.0,1.3,2025-11-17,702.1818539999999
P02,WH_Bangalore,OR1000,267.75796,2.0,1.3,2025-11-17,883.601268
P02,WH_Bangalore,OR500,189.70389,2.0,1.3,2025-11-17,626.022837
P02,WH_Bangalore,WT1000,622.03537,2.0,1.3,2025-11-17,2052.716721
P02,WH_Hyderabad,BB1000,162.43115,3.5,1.15,2025-11-17,755.3048475
P02,WH_Hyderabad,BB250,96.895173,3.5,1.15,2025-11-17,450.56255445000005
P02,WH_Hyderabad,BB500,145.35791,3.5,1.15,2025-11-17,675.9142815
P02,WH_Hyderabad,EN250,62.042652,3.5,1.15,2025-11-17,288.4983318
P02,WH_Hyderabad,EN500,42.997781,3.5,1.15,2025-11-17,199.93968165000004
P02,WH_Hyderabad,LM250,74.881044,3.5,1.15,2025-11-17,348.19685460000005
P02,WH_Hyderabad,LM500,115.82155,3.5,1.15,2025-11-17,538.5702075
P02,WH_Hyderabad,OR1000,121.71533,3.5,1.15,2025-11-17,565.9762845
P02,WH_Hyderabad,OR500,85.617925,3.5,1.15,2025-11-17,398.12335125000004
P02,WH_Hyderabad,WT1000,306.70532,3.5,1.15,2025-11-17,1426.179738
P03,WH_Kolkata,BB1000,299.82584,2.0,1.1,2025-11-17,929.4601040000001
P03,WH_Kolkata,BB250,172.34005,2.0,1.1,2025-11-17,534.254155
P03,WH_Kolkata,BB500,259.17101,2.0,1.1,2025-11-17,803.4301310000001
P03,WH_Kolkata,EN250,103.21279,2.0,1.1,2025-11-17,319.959649
P03,WH_Kolkata,EN500,74.426742,2.0,1.1,2025-11-17,230.72290020000003
P03,WH_Kolkata,LM250,132.42334,2.0,1.1,2025-11-17,410.512354
P03,WH_Kolkata,LM500,191.39919,2.0,1.1,2025-11-17,593.337489
P03,WH_Kolkata,OR1000,233.02436,2.0,1.1,2025-11-17,722.3755160000001
P03,WH_Kolkata,OR500,158.51371,2.0,1.1,2025-11-17,491.39250100000004
P03,WH_Kolkata,WT1000,517.40066,2.0,1.1,2025-11-17,1603.9420460000001
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-11-17,491.9825
P03,WH_Hyderabad,BB250,69.31667,3.0,1.15,2025-11-17,287.66418050000004
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-11-17,419.87625
P03,WH_Hyderabad,EN250,41.383332,3.0,1.15,2025-11-17,171.74082780000003
P03,WH_Hyderabad,EN500,29.174998,3.0,1.15,2025-11-17,121.07624170000001
P03,WH_Hyderabad,LM250,52.374998,3.0,1.15,2025-11-17,217.3562417
P03,WH_Hyderabad,LM500,74.516666,3.0,1.15,2025-11-17,309.24416390000005
P03,WH_Hyderabad,OR1000,89.800001,3.0,1.15,2025-11-17,372.67000415
P03,WH_Hyderabad,OR500,63.350002,3.0,1.15,2025-11-17,262.9025083
P03,WH_Hyderabad,WT1000,208.26666,3.0,1.15,2025-11-17,864.3066390000001
P01,WH_Delhi,BB1000,321.29468,2.0,1.2,2025-11-24,1028.142976
P01,WH_Delhi,BB250,181.56951,2.0,1.2,2025-11-24,581.0224320000001
P01,WH_Delhi,BB500,260.42448,2.0,1.2,2025-11-24,833.3583360000001
P01,WH_Delhi,EN250,113.60038,2.0,1.2,2025-11-24,363.52121600000004
P01,WH_Delhi,EN500,77.755782,2.0,1.2,2025-11-24,248.8185024
P01,WH_Delhi,LM250,153.45483,2.0,1.2,2025-11-24,491.055456
P01,WH_Delhi,LM500,203.58275,2.0,1.2,2025-11-24,651.4648000000001
P01,WH_Delhi,OR1000,245.28787,2.0,1.2,2025-11-24,784.921184
P01,WH_Delhi,OR500,178.98104,2.0,1.2,2025-11-24,572.739328
P01,WH_Delhi,WT1000,544.61115,2.0,1.2,2025-11-24,1742.75568
P02,WH_Mumbai,BB1000,357.33647,5.0,1.4,2025-11-24,2286.9534080000003
P02,WH_Mumbai,BB250,205.94123,5.0,1.4,2025-11-24,1318.023872
P02,WH_Mumbai,BB500,275.6686,5.0,1.4,2025-11-24,1764.2790400000004
P02,WH_Mumbai,EN250,129.38467,5.0,1.4,2025-11-24,828.0618880000001
P02,WH_Mumbai,EN500,87.941604,5.0,1.4,2025-11-24,562.8262656
P02,WH_Mumbai,LM250,164.72815,5.0,1.4,2025-11-24,1054.26016
P02,WH_Mumbai,LM500,227.86269,5.0,1.4,2025-11-24,1458.321216
P02,WH_Mumbai,OR1000,279.47731,5.0,1.4,2025-11-24,1788.654784
P02,WH_Mumbai,OR500,196.23408,5.0,1.4,2025-11-24,1255.898112
P02,WH_Mumbai,WT1000,660.43052,5.0,1.4,2025-11-24,4226.755328
P02,WH_Bangalore,BB1000,367.61871,2.0,1.3,2025-11-24,1213.141743
P02,WH_Bangalore,BB250,190.7084,2.0,1.3,2025-11-24,629.33772
P02,WH_Bangalore,BB500,271.94696,2.0,1.3,2025-11-24,897.4249679999999
P02,WH_Bangalore,EN250,132.60303,2.0,1.3,2025-11-24,437.5899989999999
P02,WH_Bangalore,EN500,89.066884,2.0,1.3,2025-11-24,293.9207172
P02,WH_Bangalore,LM250,150.88704,2.0,1.3,2025-11-24,497.927232
P02,WH_Bangalore,LM500,211.67347,2.0,1.3,2025-11-24,698.522451
P02,WH_Bangalore,OR1000,265.20925,2.0,1.3,2025-11-24,875.190525
P02,WH_Bangalore,OR500,178.0505,2.0,1.3,2025-11-24,587.56665
P02,WH_Bangalore,WT1000,566.54968,2.0,1.3,2025-11-24,1869.6139439999997
P02,WH_Hyderabad,BB1000,156.84547,3.5,1.15,2025-11-24,729.3314355000001
P02,WH_Hyderabad,BB250,95.135302,3.5,1.15,2025-11-24,442.37915430000004
