date,sku,product,pack_size,region,units_sold,price,promotion,is_holiday
2025-01-19,BB1000,Bharat Cola,1L,Central,538,55.0,0,0
2025-01-19,LM250,Lemon Blast,250ml,North,465,22.0,0,0
2025-01-19,LM250,Lemon Blast,250ml,South,578,22.0,0,0
2025-01-19,LM250,Lemon Blast,250ml,East,421,22.0,0,0
2025-01-19,LM250,Lemon Blast,250ml,West,563,22.0,0,0
2025-01-19,LM250,Lemon Blast,250ml,Central,481,22.0,0,0
2025-01-19,LM500,Lemon Blast,500ml,North,658,32.0,0,0
2025-01-19,LM500,Lemon Blast,500ml,South,724,32.0,0,0
2025-01-19,LM500,Lemon Blast,500ml,East,670,32.0,0,0
2025-01-19,LM500,Lemon Blast,500ml,West,822,32.0,0,0
2025-01-19,LM500,Lemon Blast,500ml,Central,699,32.0,0,0
2025-01-19,OR500,Orange Rush,500ml,North,629,34.0,0,0
2025-01-19,OR500,Orange Rush,500ml,South,638,34.0,0,0
2025-01-19,OR500,Orange Rush,500ml,East,691,30.6,1,0
2025-01-19,OR500,Orange Rush,500ml,West,729,34.0,0,0
2025-01-19,OR500,Orange Rush,500ml,Central,475,34.0,0,0
2025-01-19,OR1000,Orange Rush,1L,North,388,52.0,0,0
2025-01-19,OR1000,Orange Rush,1L,South,444,52.0,0,0
2025-01-19,OR1000,Orange Rush,1L,East,344,52.0,0,0
2025-01-19,OR1000,Orange Rush,1L,West,533,52.0,0,0
2025-01-19,OR1000,Orange Rush,1L,Central,337,52.0,0,0
2025-01-19,EN250,Energy Max,250ml,North,483,48.0,0,0
2025-01-19,EN250,Energy Max,250ml,South,456,48.0,0,0
2025-01-19,EN250,Energy Max,250ml,East,358,48.0,0,0
2025-01-19,EN250,Energy Max,250ml,West,445,48.0,0,0
2025-01-19,EN250,Energy Max,250ml,Central,409,48.0,0,0
2025-01-19,EN500,Energy Max,500ml,North,273,72.0,0,0
2025-01-19,EN500,Energy Max,500ml,South,295,72.0,0,0
2025-01-19,EN500,Energy Max,500ml,East,262,72.0,0,0
2025-01-19,EN500,Energy Max,500ml,West,315,72.0,0,0
2025-01-19,EN500,Energy Max,500ml,Central,255,72.0,0,0
2025-01-19,WT1000,Bharat Water,1L,North,959,20.0,0,0
2025-01-19,WT1000,Bharat Water,1L,South,1227,20.0,0,0
2025-01-19,WT1000,Bharat Water,1L,East,931,20.0,0,0
2025-01-19,WT1000,Bharat Water,1L,West,1308,18.0,1,0
2025-01-19,WT1000,Bharat Water,1L,Central,776,20.0,0,0
2025-01-20,BB250,Bharat Cola,250ml,North,616,21.6,1,0
2025-01-20,BB250,Bharat Cola,250ml,South,651,24.0,0,0
2025-01-20,BB250,Bharat Cola,250ml,East,418,24.0,0,0
2025-01-20,BB250,Bharat Cola,250ml,West,666,24.0,0,0
2025-01-20,BB250,Bharat Cola,250ml,Central,508,24.0,0,0
2025-01-20,BB500,Bharat Cola,500ml,North,854,35.0,0,0
2025-01-20,BB500,Bharat Cola,500ml,South,941,35.0,0,0
2025-01-20,BB500,Bharat Cola,500ml,East,795,35.0,0,0
2025-01-20,BB500,Bharat Cola,500ml,West,792,35.0,0,0
2025-01-20,BB500,Bharat Cola,500ml,Central,608,35.0,0,0
2025-01-20,BB1000,Bharat Cola,1L,North,606,49.5,1,0
2025-01-20,BB1000,Bharat Cola,1L,South,599,55.0,0,0
2025-01-20,BB1000,Bharat Cola,1L,East,459,55.0,0,0
2025-01-20,BB1000,Bharat Cola,1L,West,561,55.0,0,0
2025-01-20,BB1000,Bharat Cola,1L,Central,469,55.0,0,0
2025-01-20,LM250,Lemon Blast,250ml,North,332,22.0,0,0
2025-01-20,LM250,Lemon Blast,250ml,South,470,22.0,0,0
2025-01-20,LM250,Lemon Blast,250ml,East,399,22.0,0,0
2025-01-20,LM250,Lemon Blast,250ml,West,493,22.0,0,0
2025-01-20,LM250,Lemon Blast,250ml,Central,565,19.8,1,0
2025-01-20,LM500,Lemon Blast,500ml,North,591,32.0,0,0
2025-01-20,LM500,Lemon Blast,500ml,South,718,32.0,0,0
2025-01-20,LM500,Lemon Blast,500ml,East,564,32.0,0,0
2025-01-20,LM500,Lemon Blast,500ml,West,653,32.0,0,0
2025-01-20,LM500,Lemon Blast,500ml,Central,541,32.0,0,0
2025-01-20,OR500,Orange Rush,500ml,North,577,34.0,0,0
2025-01-20,OR500,Orange Rush,500ml,South,618,34.0,0,0
2025-01-20,OR500,Orange Rush,500ml,East,472,34.0,0,0
2025-01-20,OR500,Orange Rush,500ml,West,528,34.0,0,0
2025-01-20,OR500,Orange Rush,500ml,Central,502,34.0,0,0
2025-01-20,OR1000,Orange Rush,1L,North,396,52.0,0,0
2025-01-20,OR1000,Orange Rush,1L,South,403,52.0,0,0
2025-01-20,OR1000,Orange Rush,1L,East,311,52.0,0,0
2025-01-20,OR1000,Orange Rush,1L,West,461,52.0,0,0
2025-01-20,OR1000,Orange Rush,1L,Central,335,52.0,0,0
2025-01-20,EN250,Energy Max,250ml,North,346,48.0,0,0
2025-01-20,EN250,Energy Max,250ml,South,436,48.0,0,0
2025-01-20,EN250,Energy Max,250ml,East,330,48.0,0,0
2025-01-20,EN250,Energy Max,250ml,West,427,48.0,0,0
2025-01-20,EN250,Energy Max,250ml,Central,437,43.2,1,0
2025-01-20,EN500,Energy Max,500ml,North,235,72.0,0,0
2025-01-20,EN500,Energy Max,500ml,South,247,72.0,0,0
2025-01-20,EN500,Energy Max,500ml,East,241,72.0,0,0
2025-01-20,EN500,Energy Max,500ml,West,340,72.0,0,0
2025-01-20,EN500,Energy Max,500ml,Central,220,72.0,0,0
2025-01-20,WT1000,Bharat Water,1L,North,788,20.0,0,0
2025-01-20,WT1000,Bharat Water,1L,South,879,20.0,0,0
2025-01-20,WT1000,Bharat Water,1L,East,791,20.0,0,0
2025-01-20,WT1000,Bharat Water,1L,West,984,20.0,0,0
2025-01-20,WT1000,Bharat Water,1L,Central,820,20.0,0,0
2025-01-21,BB250,Bharat Cola,250ml,North,576,24.0,0,0
2025-01-21,BB250,Bharat Cola,250ml,South,691,24.0,0,0
2025-01-21,BB250,Bharat Cola,250ml,East,527,24.0,0,0
2025-01-21,BB250,Bharat Cola,250ml,West,669,24.0,0,0
2025-01-21,BB250,Bharat Cola,250ml,Central,571,24.0,0,0
2025-01-21,BB500,Bharat Cola,500ml,North,814,35.0,0,0
2025-01-21,BB500,Bharat Cola,500ml,South,874,31.5,1,0
2025-01-21,BB500,Bharat Cola,500ml,East,748,35.0,0,0
2025-01-21,BB500,Bharat Cola,500ml,West,1147,31.5,1,0
2025-01-21,BB500,Bharat Cola,500ml,Central,661,35.0,0,0
2025-01-21,BB1000,Bharat Cola,1L,North,426,55.0,0,0
2025-01-21,BB1000,Bharat Cola,1L,South,478,55.0,0,0
2025-01-21,BB1000,Bharat Cola,1L,East,672,49.5,1,0
2025-01-21,BB1000,Bharat Cola,1L,West,602,55.0,0,0
2025-01-21,BB1000,Bharat Cola,1L,Central,386,55.0,0,0
2025-01-21,LM250,Lemon Blast,250ml,North,415,22.0,0,0
2025-01-21,LM250,Lemon Blast,250ml,South,366,22.0,0,0
2025-01-21,LM250,Lemon Blast,250ml,East,400,22.0,0,0
2025-01-21,LM250,Lemon Blast,250ml,West,424,22.0,0,0
2025-01-21,LM250,Lemon Blast,250ml,Central,541,19.8,1,0
2025-01-21,LM500,Lemon Blast,500ml,North,714,32.0,0,0
2025-01-21,LM500,Lemon Blast,500ml,South,789,32.0,0,0
2025-01-21,LM500,Lemon Blast,500ml,East,528,32.0,0,0
2025-01-21,LM500,Lemon Blast,500ml,West,615,32.0,0,0
2025-01-21,LM500,Lemon Blast,500ml,Central,538,32.0,0,0
2025-01-21,OR500,Orange Rush,500ml,North,501,34.0,0,0
2025-01-21,OR500,Orange Rush,500ml,South,458,34.0,0,0
2025-01-21,OR500,Orange Rush,500ml,East,456,34.0,0,0
2025-01-21,OR500,Orange Rush,500ml,West,582,34.0,0,0
2025-01-21,OR500,Orange Rush,500ml,Central,398,34.0,0,0
2025-01-21,OR1000,Orange Rush,1L,North,333,52.0,0,0
2025-01-21,OR1000,Orange Rush,1L,South,415,52.0,0,0
2025-01-21,OR1000,Orange Rush,1L,East,446,46.8,1,0
2025-01-21,OR1000,Orange Rush,1L,West,465,52.0,0,0
2025-01-21,OR1000,Orange Rush,1L,Central,269,52.0,0,0
2025-01-21,EN250,Energy Max,250ml,North,346,48.0,0,0
2025-01-21,EN250,Energy Max,250ml,South,401,48.0,0,0
2025-01-21,EN250,Energy Max,250ml,East,377,48.0,0,0
2025-01-21,EN250,Energy Max,250ml,West,379,48.0,0,0
2025-01-21,EN250,Energy Max,250ml,Central,304,48.0,0,0
2025-01-21,EN500,Energy Max,500ml,North,235,72.0,0,0
2025-01-21,EN500,Energy Max,500ml,South,337,64.8,1,0
2025-01-21,EN500,Energy Max,500ml,East,258,72.0,0,0
2025-01-21,EN500,Energy Max,500ml,West,307,72.0,0,0
2025-01-21,EN500,Energy Max,500ml,Central,203,72.0,0,0
2025-01-21,WT1000,Bharat Water,1L,North,850,20.0,0,0
2025-01-21,WT1000,Bharat Water,1L,South,904,20.0,0,0
2025-01-21,WT1000,Bharat Water,1L,East,777,20.0,0,0
2025-01-21,WT1000,Bharat Water,1L,West,1039,20.0,0,0
2025-01-21,WT1000,Bharat Water,1L,Central,743,20.0,0,0
2025-01-22,BB250,Bharat Cola,250ml,North,583,24.0,0,0
2025-01-22,BB250,Bharat Cola,250ml,South,586,24.0,0,0
2025-01-22,BB250,Bharat Cola,250ml,East,619,21.6,1,0
2025-01-22,BB250,Bharat Cola,250ml,West,626,24.0,0,0
2025-01-22,BB250,Bharat Cola,250ml,Central,609,24.0,0,0
2025-01-22,BB500,Bharat Cola,500ml,North,725,35.0,0,0
2025-01-22,BB500,Bharat Cola,500ml,South,816,35.0,0,0
2025-01-22,BB500,Bharat Cola,500ml,East,637,35.0,0,0
2025-01-22,BB500,Bharat Cola,500ml,West,863,35.0,0,0
2025-01-22,BB500,Bharat Cola,500ml,Central,592,35.0,0,0
2025-01-22,BB1000,Bharat Cola,1L,North,406,55.0,0,0
2025-01-22,BB1000,Bharat Cola,1L,South,558,55.0,0,0
2025-01-22,BB1000,Bharat Cola,1L,East,498,55.0,0,0
2025-01-22,BB1000,Bharat Cola,1L,West,666,55.0,0,0
2025-01-22,BB1000,Bharat Cola,1L,Central,403,55.0,0,0
2025-01-22,LM250,Lemon Blast,250ml,North,390,22.0,0,0
2025-01-22,LM250,Lemon Blast,250ml,South,526,22.0,0,0
2025-01-22,LM250,Lemon Blast,250ml,East,411,22.0,0,0
2025-01-22,LM250,Lemon Blast,250ml,West,452,22.0,0,0
2025-01-22,LM250,Lemon Blast,250ml,Central,414,22.0,0,0
2025-01-22,LM500,Lemon Blast,500ml,North,610,32.0,0,0
2025-01-22,LM500,Lemon Blast,500ml,South,669,32.0,0,0
2025-01-22,LM500,Lemon Blast,500ml,East,668,32.0,0,0
2025-01-22,LM500,Lemon Blast,500ml,West,734,32.0,0,0
2025-01-22,LM500,Lemon Blast,500ml,Central,576,32.0,0,0
2025-01-22,OR500,Orange Rush,500ml,North,552,34.0,0,0
2025-01-22,OR500,Orange Rush,500ml,South,561,34.0,0,0
2025-01-22,OR500,Orange Rush,500ml,East,523,34.0,0,0
2025-01-22,OR500,Orange Rush,500ml,West,683,34.0,0,0
2025-01-22,OR500,Orange Rush,500ml,Central,460,34.0,0,0
2025-01-22,OR1000,Orange Rush,1L,North,379,52.0,0,0
2025-01-22,OR1000,Orange Rush,1L,South,372,52.0,0,0
2025-01-22,OR1000,Orange Rush,1L,East,327,52.0,0,0
2025-01-22,OR1000,Orange Rush,1L,West,516,46.8,1,0
2025-01-22,OR1000,Orange Rush,1L,Central,326,52.0,0,0
2025-01-22,EN250,Energy Max,250ml,North,292,48.0,0,0
2025-01-22,EN250,Energy Max,250ml,South,438,48.0,0,0
2025-01-22,EN250,Energy Max,250ml,East,351,48.0,0,0
2025-01-22,EN250,Energy Max,250ml,West,403,48.0,0,0
2025-01-22,EN250,Energy Max,250ml,Central,282,48.0,0,0
2025-01-22,EN500,Energy Max,500ml,North,315,64.8,1,0
2025-01-22,EN500,Energy Max,500ml,South,261,72.0,0,0
2025-01-22,EN500,Energy Max,500ml,East,245,72.0,0,0
2025-01-22,EN500,Energy Max,500ml,West,250,72.0,0,0
2025-01-22,EN500,Energy Max,500ml,Central,247,72.0,0,0
2025-01-22,WT1000,Bharat Water,1L,North,681,20.0,0,0
2025-01-22,WT1000,Bharat Water,1L,South,927,20.0,0,0
2025-01-22,WT1000,Bharat Water,1L,East,907,20.0,0,0
2025-01-22,WT1000,Bharat Water,1L,West,1225,20.0,0,0
2025-01-22,WT1000,Bharat Water,1L,Central,705,20.0,0,0
2025-01-23,BB250,Bharat Cola,250ml,North,541,24.0,0,0
2025-01-23,BB250,Bharat Cola,250ml,South,539,24.0,0,0
2025-01-23,BB250,Bharat Cola,250ml,East,491,24.0,0,0
2025-01-23,BB250,Bharat Cola,250ml,West,645,24.0,0,0
2025-01-23,BB250,Bharat Cola,250ml,Central,432,24.0,0,0
2025-01-23,BB500,Bharat Cola,500ml,North,1139,31.5,1,0
2025-01-23,BB500,Bharat Cola,500ml,South,1046,31.5,1,0
2025-01-23,BB500,Bharat Cola,500ml,East,993,31.5,1,0
2025-01-23,BB500,Bharat Cola,500ml,West,1057,35.0,0,0
2025-01-23,BB500,Bharat Cola,500ml,Central,633,35.0,0,0
2025-01-23,BB1000,Bharat Cola,1L,North,650,49.5,1,0
2025-01-23,BB1000,Bharat Cola,1L,South,583,55.0,0,0
2025-01-23,BB1000,Bharat Cola,1L,East,409,55.0,0,0
2025-01-23,BB1000,Bharat Cola,1L,West,506,55.0,0,0
2025-01-23,BB1000,Bharat Cola,1L,Central,449,55.0,0,0
2025-01-23,LM250,Lemon Blast,250ml,North,490,22.0,0,0
2025-01-23,LM250,Lemon Blast,250ml,South,517,22.0,0,0
2025-01-23,LM250,Lemon Blast,250ml,East,378,22.0,0,0
2025-01-23,LM250,Lemon Blast,250ml,West,531,22.0,0,0
2025-01-23,LM250,Lemon Blast,250ml,Central,349,22.0,0,0
2025-01-23,LM500,Lemon Blast,500ml,North,704,32.0,0,0
2025-01-23,LM500,Lemon Blast,500ml,South,635,32.0,0,0
2025-01-23,LM500,Lemon Blast,500ml,East,693,28.8,1,0
2025-01-23,LM500,Lemon Blast,500ml,West,605,32.0,0,0
2025-01-23,LM500,Lemon Blast,500ml,Central,503,32.0,0,0
2025-01-23,OR500,Orange Rush,500ml,North,521,34.0,0,0
2025-01-23,OR500,Orange Rush,500ml,South,533,34.0,0,0
2025-01-23,OR500,Orange Rush,500ml,East,417,34.0,0,0
2025-01-23,OR500,Orange Rush,500ml,West,697,30.6,1,0
2025-01-23,OR500,Orange Rush,500ml,Central,559,34.0,0,0
2025-01-23,OR1000,Orange Rush,1L,North,421,52.0,0,0
2025-01-23,OR1000,Orange Rush,1L,South,421,52.0,0,0
2025-01-23,OR1000,Orange Rush,1L,East,361,52.0,0,0
2025-01-23,OR1000,Orange Rush,1L,West,482,52.0,0,0
2025-01-23,OR1000,Orange Rush,1L,Central,346,52.0,0,0
2025-01-23,EN250,Energy Max,250ml,North,347,48.0,0,0
2025-01-23,EN250,Energy Max,250ml,South,500,43.2,1,0
2025-01-23,EN250,Energy Max,250ml,East,302,48.0,0,0
2025-01-23,EN250,Energy Max,250ml,West,500,43.2,1,0
2025-01-23,EN250,Energy Max,250ml,Central,318,48.0,0,0
2025-01-23,EN500,Energy Max,500ml,North,241,72.0,0,0
2025-01-23,EN500,Energy Max,500ml,South,275,72.0,0,0
2025-01-23,EN500,Energy Max,500ml,East,224,72.0,0,0
2025-01-23,EN500,Energy Max,500ml,West,255,72.0,0,0
2025-01-23,EN500,Energy Max,500ml,Central,209,72.0,0,0
2025-01-23,WT1000,Bharat Water,1L,North,877,20.0,0,0
2025-01-23,WT1000,Bharat Water,1L,South,954,20.0,0,0
2025-01-23,WT1000,Bharat Water,1L,East,834,20.0,0,0
2025-01-23,WT1000,Bharat Water,1L,West,965,20.0,0,0
2025-01-23,WT1000,Bharat Water,1L,Central,645,20.0,0,0
2025-01-24,BB250,Bharat Cola,250ml,North,580,24.0,0,0
2025-01-24,BB250,Bharat Cola,250ml,South,604,24.0,0,0
2025-01-24,BB250,Bharat Cola,250ml,East,551,24.0,0,0
2025-01-24,BB250,Bharat Cola,250ml,West,644,24.0,0,0
2025-01-24,BB250,Bharat Cola,250ml,Central,471,24.0,0,0
2025-01-24,BB500,Bharat Cola,500ml,North,999,31.5,1,0
2025-01-24,BB500,Bharat Cola,500ml,South,1072,35.0,0,0
2025-01-24,BB500,Bharat Cola,500ml,East,648,35.0,0,0
2025-01-24,BB500,Bharat Cola,500ml,West,1013,35.0,0,0
2025-01-24,BB500,Bharat Cola,500ml,Central,740,35.0,0,0
2025-01-24,BB1000,Bharat Cola,1L,North,623,55.0,0,0
2025-01-24,BB1000,Bharat Cola,1L,South,504,55.0,0,0
2025-01-24,BB1000,Bharat Cola,1L,East,455,55.0,0,0
2025-01-24,BB1000,Bharat Cola,1L,West,510,55.0,0,0
2025-01-24,BB1000,Bharat Cola,1L,Central,446,55.0,0,0
2025-01-24,LM250,Lemon Blast,250ml,North,390,22.0,0,0
2025-01-24,LM250,Lemon Blast,250ml,South,563,22.0,0,0
2025-01-24,LM250,Lemon Blast,250ml,East,491,22.0,0,0
2025-01-24,LM250,Lemon Blast,250ml,West,661,19.8,1,0
2025-01-24,LM250,Lemon Blast,250ml,Central,355,22.0,0,0
2025-01-24,LM500,Lemon Blast,500ml,North,505,32.0,0,0
2025-01-24,LM500,Lemon Blast,500ml,South,582,32.0,0,0
2025-01-24,LM500,Lemon Blast,500ml,East,755,28.8,1,0
2025-01-24,LM500,Lemon Blast,500ml,West,809,32.0,0,0
2025-01-24,LM500,Lemon Blast,500ml,Central,531,32.0,0,0
2025-01-24,OR500,Orange Rush,500ml,North,539,34.0,0,0
2025-01-24,OR500,Orange Rush,500ml,South,641,34.0,0,0
2025-01-24,OR500,Orange Rush,500ml,East,454,34.0,0,0
2025-01-24,OR500,Orange Rush,500ml,West,664,34.0,0,0
2025-01-24,OR500,Orange Rush,500ml,Central,453,34.0,0,0
2025-01-24,OR1000,Orange Rush,1L,North,364,52.0,0,0
2025-01-24,OR1000,Orange Rush,1L,South,417,52.0,0,0
2025-01-24,OR1000,Orange Rush,1L,East,316,52.0,0,0
2025-01-24,OR1000,Orange Rush,1L,West,446,52.0,0,0
2025-01-24,OR1000,Orange Rush,1L,Central,312,52.0,0,0
2025-01-24,EN250,Energy Max,250ml,North,315,48.0,0,0
2025-01-24,EN250,Energy Max,250ml,South,367,48.0,0,0
2025-01-24,EN250,Energy Max,250ml,East,292,48.0,0,0
2025-01-24,EN250,Energy Max,250ml,West,358,48.0,0,0
2025-01-24,EN250,Energy Max,250ml,Central,335,48.0,0,0
2025-01-24,EN500,Energy Max,500ml,North,256,72.0,0,0
2025-01-24,EN500,Energy Max,500ml,South,267,72.0,0,0
2025-01-24,EN500,Energy Max,500ml,East,213,72.0,0,0
2025-01-24,EN500,Energy Max,500ml,West,300,72.0,0,0
2025-01-24,EN500,Energy Max,500ml,Central,247,72.0,0,0
2025-01-24,WT1000,Bharat Water,1L,North,1095,20.0,0,0
2025-01-24,WT1000,Bharat Water,1L,South,1064,20.0,0,0
2025-01-24,WT1000,Bharat Water,1L,East,785,20.0,0,0
2025-01-24,WT1000,Bharat Water,1L,West,888,20.0,0,0
2025-01-24,WT1000,Bharat Water,1L,Central,769,20.0,0,0
2025-01-25,BB250,Bharat Cola,250ml,North,709,24.0,0,0
2025-01-25,BB250,Bharat Cola,250ml,South,672,24.0,0,0
2025-01-25,BB250,Bharat Cola,250ml,East,639,21.6,1,0
2025-01-25,BB250,Bharat Cola,250ml,West,765,24.0,0,0
2025-01-25,BB250,Bharat Cola,250ml,Central,554,24.0,0,0
2025-01-25,BB500,Bharat Cola,500ml,North,836,35.0,0,0
2025-01-25,BB500,Bharat Cola,500ml,South,1140,35.0,0,0
2025-01-25,BB500,Bharat Cola,500ml,East,800,35.0,0,0
2025-01-25,BB500,Bharat Cola,500ml,West,1012,35.0,0,0
2025-01-25,BB500,Bharat Cola,500ml,Central,780,35.0,0,0
2025-01-25,BB1000,Bharat Cola,1L,North,481,55.0,0,0
2025-01-25,BB1000,Bharat Cola,1L,South,612,55.0,0,0
2025-01-25,BB1000,Bharat Cola,1L,East,451,55.0,0,0
2025-01-25,BB1000,Bharat Cola,1L,West,581,55.0,0,0
2025-01-25,BB1000,Bharat Cola,1L,Central,463,55.0,0,0
2025-01-25,LM250,Lemon Blast,250ml,North,430,22.0,0,0
2025-01-25,LM250,Lemon Blast,250ml,South,565,22.0,0,0
2025-01-25,LM250,Lemon Blast,250ml,East,596,19.8,1,0
2025-01-25,LM250,Lemon Blast,250ml,West,597,22.0,0,0
2025-01-25,LM250,Lemon Blast,250ml,Central,381,22.0,0,0
2025-01-25,LM500,Lemon Blast,500ml,North,772,32.0,0,0
2025-01-25,LM500,Lemon Blast,500ml,South,852,32.0,0,0
2025-01-25,LM500,Lemon Blast,500ml,East,745,32.0,0,0
2025-01-25,LM500,Lemon Blast,500ml,West,814,32.0,0,0
2025-01-25,LM500,Lemon Blast,500ml,Central,633,32.0,0,0
2025-01-25,OR500,Orange Rush,500ml,North,623,34.0,0,0
2025-01-25,OR500,Orange Rush,500ml,South,734,34.0,0,0
2025-01-25,OR500,Orange Rush,500ml,East,700,30.6,1,0
2025-01-25,OR500,Orange Rush,500ml,West,831,30.6,1,0
2025-01-25,OR500,Orange Rush,500ml,Central,546,34.0,0,0
2025-01-25,OR1000,Orange Rush,1L,North,422,52.0,0,0
2025-01-25,OR1000,Orange Rush,1L,South,389,52.0,0,0
2025-01-25,OR1000,Orange Rush,1L,East,394,52.0,0,0
2025-01-25,OR1000,Orange Rush,1L,West,382,52.0,0,0
2025-01-25,OR1000,Orange Rush,1L,Central,384,52.0,0,0
2025-01-25,EN250,Energy Max,250ml,North,513,43.2,1,0
2025-01-25,EN250,Energy Max,250ml,South,453,48.0,0,0
2025-01-25,EN250,Energy Max,250ml,East,382,48.0,0,0
2025-01-25,EN250,Energy Max,250ml,West,489,48.0,0,0
2025-01-25,EN250,Energy Max,250ml,Central,421,48.0,0,0
2025-01-25,EN500,Energy Max,500ml,North,280,72.0,0,0
2025-01-25,EN500,Energy Max,500ml,South,404,64.8,1,0
2025-01-25,EN500,Energy Max,500ml,East,305,72.0,0,0
2025-01-25,EN500,Energy Max,500ml,West,321,72.0,0,0
2025-01-25,EN500,Energy Max,500ml,Central,257,72.0,0,0
2025-01-25,WT1000,Bharat Water,1L,North,821,20.0,0,0
2025-01-25,WT1000,Bharat Water,1L,South,1059,20.0,0,0
2025-01-25,WT1000,Bharat Water,1L,East,965,20.0,0,0
2025-01-25,WT1000,Bharat Water,1L,West,1160,20.0,0,0
2025-01-25,WT1000,Bharat Water,1L,Central,887,20.0,0,0
2025-01-26,BB250,Bharat Cola,250ml,North,734,24.0,0,1
2025-01-26,BB250,Bharat Cola,250ml,South,1075,21.6,1,1
2025-01-26,BB250,Bharat Cola,250ml,East,811,24.0,0,1
2025-01-26,BB250,Bharat Cola,250ml,West,847,24.0,0,1
2025-01-26,BB250,Bharat Cola,250ml,Central,720,21.6,1,1
2025-01-26,BB500,Bharat Cola,500ml,North,992,35.0,0,1
2025-01-26,BB500,Bharat Cola,500ml,South,1347,35.0,0,1
2025-01-26,BB500,Bharat Cola,500ml,East,1080,35.0,0,1
2025-01-26,BB500,Bharat Cola,500ml,West,1127,35.0,0,1
2025-01-26,BB500,Bharat Cola,500ml,Central,1053,35.0,0,1
2025-01-26,BB1000,Bharat Cola,1L,North,730,55.0,0,1
2025-01-26,BB1000,Bharat Cola,1L,South,654,55.0,0,1
2025-01-26,BB1000,Bharat Cola,1L,East,677,55.0,0,1
2025-01-26,BB1000,Bharat Cola,1L,West,855,55.0,0,1
2025-01-26,BB1000,Bharat Cola,1L,Central,562,55.0,0,1
2025-01-26,LM250,Lemon Blast,250ml,North,571,22.0,0,1
2025-01-26,LM250,Lemon Blast,250ml,South,480,22.0,0,1
2025-01-26,LM250,Lemon Blast,250ml,East,627,22.0,0,1
2025-01-26,LM250,Lemon Blast,250ml,West,743,22.0,0,1
2025-01-26,LM250,Lemon Blast,250ml,Central,524,22.0,0,1
2025-01-26,LM500,Lemon Blast,500ml,North,892,32.0,0,1
2025-01-26,LM500,Lemon Blast,500ml,South,899,32.0,0,1
2025-01-26,LM500,Lemon Blast,500ml,East,897,32.0,0,1
2025-01-26,LM500,Lemon Blast,500ml,West,860,32.0,0,1
2025-01-26,LM500,Lemon Blast,500ml,Central,669,32.0,0,1
2025-01-26,OR500,Orange Rush,500ml,North,731,34.0,0,1
2025-01-26,OR500,Orange Rush,500ml,South,790,34.0,0,1
2025-01-26,OR500,Orange Rush,500ml,East,864,34.0,0,1
2025-01-26,OR500,Orange Rush,500ml,West,855,34.0,0,1
2025-01-26,OR500,Orange Rush,500ml,Central,580,34.0,0,1
2025-01-26,OR1000,Orange Rush,1L,North,485,52.0,0,1
2025-01-26,OR1000,Orange Rush,1L,South,522,52.0,0,1
2025-01-26,OR1000,Orange Rush,1L,East,446,52.0,0,1
2025-01-26,OR1000,Orange Rush,1L,West,601,52.0,0,1
2025-01-26,OR1000,Orange Rush,1L,Central,449,52.0,0,1
2025-01-26,EN250,Energy Max,250ml,North,456,48.0,0,1
2025-01-26,EN250,Energy Max,250ml,South,600,48.0,0,1
2025-01-26,EN250,Energy Max,250ml,East,458,48.0,0,1
2025-01-26,EN250,Energy Max,250ml,West,410,48.0,0,1
2025-01-26,EN250,Energy Max,250ml,Central,473,48.0,0,1
2025-01-26,EN500,Energy Max,500ml,North,522,64.8,1,1
2025-01-26,EN500,Energy Max,500ml,South,339,72.0,0,1
2025-01-26,EN500,Energy Max,500ml,East,362,72.0,0,1
2025-01-26,EN500,Energy Max,500ml,West,347,72.0,0,1
2025-01-26,EN500,Energy Max,500ml,Central,255,72.0,0,1
2025-01-26,WT1000,Bharat Water,1L,North,1076,20.0,0,1
2025-01-26,WT1000,Bharat Water,1L,South,1290,20.0,0,1
2025-01-26,WT1000,Bharat Water,1L,East,1201,20.0,0,1
2025-01-26,WT1000,Bharat Water,1L,West,1270,20.0,0,1
2025-01-26,WT1000,Bharat Water,1L,Central,1002,20.0,0,1
2025-01-27,BB250,Bharat Cola,250ml,North,552,24.0,0,0
2025-01-27,BB250,Bharat Cola,250ml,South,595,24.0,0,0
2025-01-27,BB250,Bharat Cola,250ml,East,611,24.0,0,0
2025-01-27,BB250,Bharat Cola,250ml,West,660,24.0,0,0
2025-01-27,BB250,Bharat Cola,250ml,Central,490,24.0,0,0
2025-01-27,BB500,Bharat Cola,500ml,North,901,35.0,0,0
2025-01-27,BB500,Bharat Cola,500ml,South,1230,31.5,1,0
2025-01-27,BB500,Bharat Cola,500ml,East,746,35.0,0,0
2025-01-27,BB500,Bharat Cola,500ml,West,1034,35.0,0,0
2025-01-27,BB500,Bharat Cola,500ml,Central,785,35.0,0,0
2025-01-27,BB1000,Bharat Cola,1L,North,529,55.0,0,0
2025-01-27,BB1000,Bharat Cola,1L,South,491,55.0,0,0
2025-01-27,BB1000,Bharat Cola,1L,East,461,55.0,0,0
2025-01-27,BB1000,Bharat Cola,1L,West,572,55.0,0,0
2025-01-27,BB1000,Bharat Cola,1L,Central,429,55.0,0,0
2025-01-27,LM250,Lemon Blast,250ml,North,430,22.0,0,0
2025-01-27,LM250,Lemon Blast,250ml,South,610,19.8,1,0
2025-01-27,LM250,Lemon Blast,250ml,East,341,22.0,0,0
